"appln_id";"ctry_code";"techn_field_nr";"weight";"priority_year"
460623;"KR";34;"3,333333E+07";2007
460623;"KR";34;"3,333333E+07";2007
460641;"KR";18;"10";2007
460641;"KR";18;"10";2007
460641;"KR";18;"10";2007
460648;"KR";32;"10";2007
460648;"KR";32;"10";2007
460680;"KR";24;"10";2008
460691;"KR";30;"10";2008
460705;"KR";33;"10";2007
459365;"KR";34;"10";2007
459380;"KR";1;"10";2007
459397;"KR";18;"10";2007
459415;"KR";1;"5";2007
459415;"KR";1;"5";2007
459415;"KR";1;"5";2007
459415;"KR";1;"5";2007
459415;"KR";20;"5";2007
459415;"KR";20;"5";2007
459415;"KR";20;"5";2007
459415;"KR";20;"5";2007
459465;"KR";33;"10";2007
459465;"KR";33;"10";2007
459465;"KR";33;"10";2007
459465;"KR";33;"10";2007
459465;"KR";33;"10";2007
459465;"KR";33;"10";2007
459483;"KR";24;"10";2007
459515;"KR";34;"10";2007
459548;"KR";8;"10";2007
459548;"US";8;"10";2007
459566;"KR";6;"10";2007
459566;"KR";6;"10";2007
459566;"KR";6;"10";2007
459566;"CN";6;"10";2007
459583;"KR";9;"10";2007
459583;"KR";9;"10";2007
459583;"KR";9;"10";2007
459583;"KR";9;"10";2007
459598;"KR";31;"10";2008
459601;"KR";32;"10";2007
459615;"KR";3;"5";2007
459615;"KR";10;"5";2007
459616;"KR";2;"10";2007
459616;"KR";2;"10";2007
459616;"KR";2;"10";2007
459616;"KR";2;"10";2007
459651;"KR";9;"10";2007
459651;"KR";9;"10";2007
459651;"KR";9;"10";2007
459651;"KR";9;"10";2007
459651;"KR";9;"10";2007
459665;"KR";35;"10";2007
459666;"KR";2;"10";2008
459666;"KR";2;"10";2008
459684;"KR";23;"10";2007
459684;"KR";23;"10";2007
459684;"KR";23;"10";2007
459698;"KR";30;"10";2007
459698;"KR";30;"10";2007
459698;"KR";30;"10";2007
459701;"KR";28;"10";2007
459716;"KR";14;"10";2007
459716;"KR";14;"10";2007
459716;"KR";14;"10";2007
459734;"KR";8;"10";2007
459734;"KR";8;"10";2007
459734;"KR";8;"10";2007
459734;"KR";8;"10";2007
459748;"KR";7;"10";2007
459748;"KR";7;"10";2007
459783;"KR";8;"10";2007
459784;"KR";10;"6666667";2007
459784;"KR";10;"6666667";2007
459784;"KR";10;"6666667";2007
459784;"KR";10;"6666667";2007
459784;"KR";10;"6666667";2007
459784;"KR";10;"6666667";2007
459784;"KR";10;"6666667";2007
459784;"KR";35;"3,333333E+07";2007
459784;"KR";35;"3,333333E+07";2007
459784;"KR";35;"3,333333E+07";2007
459784;"KR";35;"3,333333E+07";2007
459784;"KR";35;"3,333333E+07";2007
459784;"KR";35;"3,333333E+07";2007
459784;"KR";35;"3,333333E+07";2007
459801;"KR";33;"10";2008
459833;"KR";10;"10";2007
459851;"KR";13;"10";2007
459851;"KR";13;"10";2007
459851;"KR";13;"10";2007
459865;"KR";14;"10";2007
459865;"KR";14;"10";2007
459865;"KR";14;"10";2007
459865;"KR";14;"10";2007
459865;"KR";14;"10";2007
459866;"KR";5;"5";2008
459866;"KR";12;"5";2008
459884;"KR";3;"3,333333E+07";2008
459884;"KR";3;"3,333333E+07";2008
459884;"KR";6;"6666667";2008
459884;"KR";6;"6666667";2008
459902;"KR";25;"3,333333E+07";2007
459902;"KR";28;"6666667";2007
459915;"KR";30;"10";2007
459915;"KR";30;"10";2007
459916;"KR";4;"10";2007
459916;"KR";4;"10";2007
459916;"KR";4;"10";2007
459916;"KR";4;"10";2007
459933;"KR";33;"10";2008
459948;"KR";32;"10";2007
459965;"KR";10;"6666667";2007
459965;"KR";10;"6666667";2007
459965;"KR";10;"6666667";2007
459965;"KR";22;"3,333333E+07";2007
459965;"KR";22;"3,333333E+07";2007
459965;"KR";22;"3,333333E+07";2007
459984;"KR";1;"10";2007
459984;"KR";1;"10";2007
460001;"KR";2;"10";2007
460016;"KR";3;"10";2007
460016;"KR";3;"10";2007
460019;"KR";15;"10";2007
460019;"KR";15;"10";2007
460019;"KR";15;"10";2007
460019;"KR";15;"10";2007
460052;"KR";31;"10";2007
460084;"KR";32;"10";2007
460102;"KR";17;"10";2007
460102;"KR";17;"10";2007
460119;"KR";2;"75";2007
460119;"KR";2;"75";2007
460119;"KR";2;"75";2007
460119;"KR";10;"25";2007
460119;"KR";10;"25";2007
460119;"KR";10;"25";2007
460202;"KR";3;"10";2007
460233;"KR";13;"10";2007
460302;"KR";2;"10";2007
460302;"KR";2;"10";2007
460302;"KR";2;"10";2007
460302;"KR";2;"10";2007
460302;"KR";2;"10";2007
460302;"KR";2;"10";2007
460316;"KR";4;"10";2007
460333;"KR";32;"10";2007
460351;"KR";35;"10";2007
460352;"KR";1;"10";2008
460401;"KR";33;"10";2007
460401;"KR";33;"10";2007
460401;"KR";33;"10";2007
460416;"KR";26;"10";2007
460416;"KR";26;"10";2007
460434;"KR";9;"10";2007
460451;"KR";8;"10";2008
460451;"KR";8;"10";2008
460451;"KR";8;"10";2008
460469;"KR";32;"10";2007
460484;"KR";8;"10";2007
460519;"KR";23;"10";2007
460534;"KR";35;"10";2007
460537;"KR";35;"10";2007
460537;"KR";35;"10";2007
460537;"KR";35;"10";2007
460551;"KR";18;"10";2007
460551;"KR";18;"10";2007
460552;"KR";35;"10";2008
460569;"KR";20;"10";2007
460601;"KR";32;"10";2007
460602;"KR";32;"10";2007
460620;"KR";28;"10";2007
460634;"KR";32;"5";2008
460634;"KR";35;"5";2008
460652;"KR";24;"10";2007
460652;"KR";24;"10";2007
460684;"KR";33;"10";2007
460684;"KR";33;"10";2007
460719;"KR";18;"3,333333E+07";2007
460719;"KR";18;"3,333333E+07";2007
460719;"KR";18;"3,333333E+07";2007
460719;"KR";29;"6666667";2007
460719;"KR";29;"6666667";2007
460719;"KR";29;"6666667";2007
460769;"KR";7;"10";2008
460801;"KR";30;"10";2007
460801;"KR";30;"10";2007
460802;"KR";35;"10";2007
460837;"KR";33;"10";2007
460837;"KR";33;"10";2007
460837;"KR";33;"10";2007
460837;"KR";33;"10";2007
460837;"KR";33;"10";2007
460851;"KR";30;"10";2007
460852;"KR";26;"10";2007
459332;"KR";32;"5";2008
459332;"KR";35;"5";2008
459349;"KR";8;"10";2006
459349;"KR";8;"10";2006
459381;"KR";26;"5";2007
459381;"KR";31;"5";2007
459431;"KR";23;"10";2007
459431;"KR";23;"10";2007
459431;"KR";23;"10";2007
459431;"KR";23;"10";2007
459431;"KR";23;"10";2007
459432;"KR";23;"10";2007
459432;"KR";23;"10";2007
459432;"KR";23;"10";2007
459432;"KR";23;"10";2007
459449;"KR";8;"10";2007
459464;"KR";33;"10";2007
459514;"KR";3;"10";2007
459514;"KR";3;"10";2007
459514;"KR";3;"10";2007
459531;"KR";33;"10";2007
459549;"KR";8;"10";2007
459549;"KR";8;"10";2007
459549;"KR";8;"10";2007
459567;"KR";21;"10";2007
459567;"KR";21;"10";2007
459567;"KR";21;"10";2007
459581;"KR";18;"10";2007
459599;"KR";32;"10";2008
459614;"KR";18;"10";2007
459614;"KR";18;"10";2007
459617;"KR";2;"10";2007
459617;"KR";2;"10";2007
459617;"KR";2;"10";2007
459617;"KR";2;"10";2007
459631;"KR";1;"10";2007
459631;"KR";1;"10";2007
459631;"KR";1;"10";2007
459631;"KR";1;"10";2007
459631;"KR";1;"10";2007
459632;"JP";19;"10";2007
459632;"KR";19;"10";2007
459632;"KR";19;"10";2007
459632;"KR";19;"10";2007
459632;"KR";19;"10";2007
459650;"KR";1;"10";2007
459664;"KR";14;"10";2007
459664;"KR";14;"10";2007
459681;"KR";24;"10";2008
459682;"KR";29;"10";2008
459700;"KR";24;"10";2007
459700;"KR";24;"10";2007
459717;"KR";35;"10";2007
459749;"KR";18;"10";2007
459749;"KR";18;"10";2007
459749;"KR";18;"10";2007
459749;"KR";18;"10";2007
459767;"KR";21;"10";2007
459767;"KR";21;"10";2007
459767;"KR";21;"10";2007
459767;"KR";21;"10";2007
459785;"KR";8;"10";2007
459817;"KR";29;"10";2007
459818;"KR";9;"10";2007
459818;"KR";9;"10";2007
459818;"KR";9;"10";2007
459818;"KR";9;"10";2007
459818;"KR";9;"10";2007
459832;"KR";35;"10";2008
459850;"KR";28;"10";2007
459850;"KR";28;"10";2007
459850;"KR";28;"10";2007
459867;"KR";1;"5";2008
459867;"KR";10;"5";2008
459868;"KR";34;"10";2007
459935;"KR";8;"10";2007
459949;"KR";32;"10";2007
459950;"KR";16;"10";2007
459999;"KR";27;"6666667";2007
459999;"KR";27;"6666667";2007
459999;"KR";31;"3,333333E+07";2007
459999;"KR";31;"3,333333E+07";2007
460018;"KR";26;"10";2007
460018;"KR";26;"10";2007
460018;"KR";26;"10";2007
460018;"KR";26;"10";2007
460018;"KR";26;"10";2007
460018;"KR";26;"10";2007
460018;"KR";26;"10";2007
460032;"KR";18;"10";2007
460082;"KR";32;"10";2007
460099;"KR";32;"10";2007
460118;"KR";2;"75";2007
460118;"KR";2;"75";2007
460118;"KR";2;"75";2007
460118;"KR";10;"25";2007
460118;"KR";10;"25";2007
460118;"KR";10;"25";2007
460135;"KR";1;"5";2007
460135;"KR";2;"5";2007
460182;"KR";2;"75";2008
460182;"KR";33;"25";2008
460185;"KR";6;"10";2007
460185;"KR";6;"10";2007
460185;"KR";6;"10";2007
460199;"KR";2;"6666667";2008
460199;"KR";9;"3,333333E+07";2008
460218;"KR";16;"10";2007
460218;"KR";16;"10";2007
460218;"KR";16;"10";2007
460218;"KR";16;"10";2007
460218;"KR";16;"10";2007
460218;"KR";16;"10";2007
460235;"KR";33;"10";2008
460268;"KR";33;"10";2007
460285;"KR";35;"10";2008
460317;"KR";25;"10";2007
460318;"KR";3;"10";2007
460318;"KR";3;"10";2007
460318;"KR";3;"10";2007
460318;"KR";3;"10";2007
460367;"KR";14;"5";2007
460367;"KR";14;"5";2007
460367;"KR";14;"5";2007
460367;"KR";14;"5";2007
460367;"KR";14;"5";2007
460367;"KR";14;"5";2007
460367;"KR";14;"5";2007
460367;"KR";16;"5";2007
460367;"KR";16;"5";2007
460367;"KR";16;"5";2007
460367;"KR";16;"5";2007
460367;"KR";16;"5";2007
460367;"KR";16;"5";2007
460367;"KR";16;"5";2007
460368;"KR";34;"10";2007
460400;"KR";30;"10";2007
460436;"KR";32;"10";2007
460450;"KR";2;"10";2007
460467;"KR";8;"10";2007
460467;"KR";8;"10";2007
460485;"KR";32;"10";2007
460517;"KR";24;"10";2007
460535;"KR";18;"10";2007
460550;"KR";29;"10";2007
460550;"CN";29;"10";2007
460553;"KR";13;"10";2008
460553;"KR";13;"10";2008
460553;"KR";13;"10";2008
460553;"KR";13;"10";2008
460567;"KR";32;"10";2007
460567;"KR";32;"10";2007
460567;"KR";32;"10";2007
460567;"KR";32;"10";2007
460568;"KR";23;"10";2007
460600;"KR";32;"10";2008
460617;"KR";30;"10";2007
460618;"KR";13;"10";2007
460618;"KR";13;"10";2007
460618;"KR";13;"10";2007
460618;"KR";13;"10";2007
460636;"KR";20;"10";2007
460636;"KR";20;"10";2007
460650;"KR";33;"10";2008
460685;"KR";33;"10";2007
460685;"KR";33;"10";2007
460686;"KR";1;"10";2007
460686;"KR";1;"10";2007
460686;"KR";1;"10";2007
460686;"KR";1;"10";2007
460686;"KR";1;"10";2007
460703;"KR";28;"10";2007
460703;"KR";28;"10";2007
460703;"KR";28;"10";2007
460768;"KR";7;"10";2008
460786;"KR";29;"10";2007
460803;"KR";16;"10";2007
460803;"KR";16;"10";2007
460803;"KR";16;"10";2007
460803;"KR";16;"10";2007
460803;"KR";16;"10";2007
460803;"KR";16;"10";2007
460803;"KR";16;"10";2007
460803;"KR";16;"10";2007
460885;"KR";9;"10";2008
459303;"KR";8;"10";2006
459321;"KR";3;"10";2007
459321;"KR";3;"10";2007
459321;"KR";3;"10";2007
459321;"KR";3;"10";2007
459335;"KR";3;"10";2007
459335;"KR";3;"10";2007
459335;"KR";3;"10";2007
459346;"KR";8;"10";2007
459346;"KR";8;"10";2007
459346;"KR";8;"10";2007
459346;"KR";8;"10";2007
459346;"KR";8;"10";2007
459346;"KR";8;"10";2007
459360;"KR";8;"10";2007
459360;"KR";8;"10";2007
459378;"KR";1;"10";2008
459396;"KR";30;"10";2007
459403;"KR";23;"10";2007
459403;"KR";23;"10";2007
459403;"KR";23;"10";2007
459446;"KR";8;"10";2007
459478;"KR";8;"10";2007
459478;"KR";8;"10";2007
459478;"KR";8;"10";2007
459510;"KR";15;"10";2007
459510;"KR";15;"10";2007
459510;"KR";15;"10";2007
459510;"KR";15;"10";2007
459521;"KR";1;"10";2008
459546;"KR";8;"10";2007
459546;"KR";8;"10";2007
459546;"KR";8;"10";2007
459546;"KR";8;"10";2007
459628;"KR";26;"10";2007
459628;"KR";26;"10";2007
459628;"KR";26;"10";2007
459628;"KR";26;"10";2007
459628;"CA";26;"10";2007
459628;"KR";26;"10";2007
459628;"KR";26;"10";2007
459635;"KR";9;"10";2007
459635;"KR";9;"10";2007
459635;"CA";9;"10";2007
459635;"KR";9;"10";2007
459635;"KR";9;"10";2007
459635;"KR";9;"10";2007
459635;"KR";9;"10";2007
459646;"KR";9;"10";2006
459646;"KR";9;"10";2006
459653;"KR";9;"10";2007
459653;"KR";9;"10";2007
459653;"KR";9;"10";2007
459671;"KR";1;"10";2007
459671;"KR";1;"10";2007
459671;"KR";1;"10";2007
459671;"KR";1;"10";2007
459671;"KR";1;"10";2007
459671;"KR";1;"10";2007
459671;"KR";1;"10";2007
459678;"KR";31;"10";2006
459696;"KR";29;"10";2007
459710;"KR";33;"10";2007
459721;"KR";14;"10";2007
459721;"KR";14;"10";2007
459721;"KR";14;"10";2007
459728;"KR";34;"10";2007
459728;"KR";34;"10";2007
459735;"KR";8;"10";2007
459735;"KR";8;"10";2007
459753;"KR";23;"5";2007
459753;"KR";23;"5";2007
459753;"KR";34;"5";2007
459753;"KR";34;"5";2007
459771;"KR";1;"10";2007
459778;"KR";8;"10";2007
459778;"KR";8;"10";2007
459821;"KR";33;"10";2007
459853;"KR";30;"10";2007
459864;"KR";3;"10";2007
459864;"KR";3;"10";2007
459896;"KR";34;"10";2007
459921;"KR";4;"6666667";2007
459921;"KR";4;"6666667";2007
459921;"KR";4;"6666667";2007
459921;"KR";30;"3,333333E+07";2007
459921;"KR";30;"3,333333E+07";2007
459921;"KR";30;"3,333333E+07";2007
459939;"KR";8;"10";2007
459939;"KR";8;"10";2007
459964;"KR";6;"10";2007
459964;"KR";6;"10";2007
459964;"KR";6;"10";2007
460003;"KR";7;"10";2007
460021;"KR";25;"10";2007
460028;"KR";6;"25";2008
460028;"KR";6;"25";2008
460028;"KR";6;"25";2008
460028;"KR";10;"25";2008
460028;"KR";10;"25";2008
460028;"KR";10;"25";2008
460028;"KR";32;"5";2008
460028;"KR";32;"5";2008
460028;"KR";32;"5";2008
460053;"KR";32;"10";2007
460071;"KR";32;"10";2007
460103;"KR";32;"10";2007
460128;"KR";18;"10";2008
460128;"KR";18;"10";2008
460146;"KR";13;"10";2007
460153;"KR";1;"10";2008
460196;"KR";29;"10";2007
460214;"KR";18;"10";2007
460214;"KR";18;"10";2007
460232;"KR";28;"10";2007
460232;"KR";28;"10";2007
460232;"KR";28;"10";2007
460239;"KR";35;"10";2007
460253;"KR";35;"10";2008
460257;"KR";2;"10";2007
460257;"KR";2;"10";2007
460257;"KR";2;"10";2007
460257;"KR";2;"10";2007
460257;"KR";2;"10";2007
460257;"KR";2;"10";2007
460271;"KR";24;"10";2007
460271;"KR";24;"10";2007
460282;"DE";32;"10";2008
460296;"KR";3;"10";2008
460296;"KR";3;"10";2008
460314;"KR";3;"10";2007
460332;"KR";1;"10";2007
460339;"KR";6;"10";2007
460357;"KR";35;"10";2007
460382;"KR";35;"10";2007
460396;"KR";33;"10";2007
460414;"KR";24;"3,333333E+07";2007
460414;"KR";24;"3,333333E+07";2007
460414;"KR";24;"3,333333E+07";2007
460414;"KR";32;"6666667";2007
460414;"KR";32;"6666667";2007
460414;"KR";32;"6666667";2007
460446;"KR";10;"5";2008
460446;"KR";35;"5";2008
460457;"KR";6;"10";2007
460482;"KR";8;"10";2007
460571;"KR";8;"10";2007
460582;"KR";30;"10";2007
460589;"KR";1;"10";2008
460607;"KR";33;"10";2008
460607;"KR";33;"10";2008
460614;"KR";34;"10";2007
460632;"KR";33;"10";2008
460646;"KR";10;"3,333333E+07";2007
460646;"KR";10;"3,333333E+07";2007
460646;"KR";35;"6666667";2007
460646;"KR";35;"6666667";2007
460657;"KR";11;"10";2007
460657;"KR";11;"10";2007
460657;"KR";11;"10";2007
460671;"KR";25;"10";2007
460689;"KR";14;"10";2007
460689;"KR";14;"10";2007
460689;"KR";14;"10";2007
460707;"KR";9;"10";2007
460707;"KR";9;"10";2007
460707;"KR";9;"10";2007
460707;"KR";9;"10";2007
460707;"KR";9;"10";2007
460707;"KR";9;"10";2007
460707;"KR";9;"10";2007
460707;"KR";9;"10";2007
460714;"KR";19;"10";2007
460714;"KR";19;"10";2007
460714;"KR";19;"10";2007
460714;"KR";19;"10";2007
460714;"KR";19;"10";2007
460714;"KR";19;"10";2007
460714;"KR";19;"10";2007
460757;"KR";23;"6666667";2007
460757;"KR";30;"3,333333E+07";2007
460789;"KR";33;"10";2008
460800;"KR";6;"10";2007
460800;"KR";6;"10";2007
460800;"KR";6;"10";2007
460656;"KR";12;"5";2007
460683;"KR";2;"10";2007
460688;"KR";30;"10";2007
460713;"KR";20;"10";2007
460713;"KR";20;"10";2007
460756;"KR";6;"10";2007
460781;"KR";26;"10";2008
460781;"KR";26;"10";2008
460783;"KR";10;"3,333333E+07";2007
460783;"KR";10;"3,333333E+07";2007
460783;"KR";10;"3,333333E+07";2007
460783;"KR";10;"3,333333E+07";2007
460783;"KR";10;"3,333333E+07";2007
460783;"KR";10;"3,333333E+07";2007
460783;"KR";10;"3,333333E+07";2007
460783;"KR";10;"3,333333E+07";2007
460783;"KR";25;"6666667";2007
460783;"KR";25;"6666667";2007
460783;"KR";25;"6666667";2007
460783;"KR";25;"6666667";2007
460783;"KR";25;"6666667";2007
460783;"KR";25;"6666667";2007
460783;"KR";25;"6666667";2007
460783;"KR";25;"6666667";2007
460815;"KR";26;"10";2007
460822;"KR";33;"10";2007
460849;"KR";32;"10";2007
460858;"KR";9;"10";2007
460858;"KR";9;"10";2007
460858;"KR";9;"10";2007
460858;"KR";9;"10";2007
460858;"KR";9;"10";2007
460858;"KR";9;"10";2007
460883;"KR";23;"10";2007
460892;"KR";24;"10";2008
460917;"KR";7;"10";2007
460922;"KR";29;"10";2008
460947;"KR";1;"5";2008
460947;"KR";35;"5";2008
460981;"KR";1;"10";2008
460983;"KR";1;"10";2008
460992;"KR";24;"10";2007
460992;"KR";24;"10";2007
460992;"KR";24;"10";2007
460992;"KR";24;"10";2007
460992;"KR";24;"10";2007
460992;"KR";24;"10";2007
460992;"KR";24;"10";2007
460992;"KR";24;"10";2007
460992;"KR";24;"10";2007
460992;"KR";24;"10";2007
461015;"KR";24;"10";2007
461015;"KR";24;"10";2007
461024;"KR";31;"10";2007
461051;"KR";3;"5";2007
461051;"KR";35;"5";2007
461058;"KR";31;"10";2007
461083;"KR";30;"10";2008
461092;"KR";33;"10";2007
461126;"KR";35;"10";2008
461126;"KR";35;"10";2008
461126;"KR";35;"10";2008
461126;"KR";35;"10";2008
461149;"KR";16;"10";2007
461149;"KR";16;"10";2007
461149;"KR";16;"10";2007
461151;"KR";24;"10";2008
461151;"KR";24;"10";2008
461156;"KR";10;"10";2007
461156;"KR";10;"10";2007
461158;"KR";31;"10";2007
461158;"KR";31;"10";2007
461181;"KR";24;"10";2008
461181;"KR";24;"10";2008
461181;"KR";24;"10";2008
461181;"KR";24;"10";2008
461181;"KR";24;"10";2008
461190;"KR";21;"10";2008
461224;"KR";4;"10";2007
461224;"KR";4;"10";2007
461224;"KR";4;"10";2007
461224;"KR";4;"10";2007
461224;"KR";4;"10";2007
461224;"KR";4;"10";2007
461224;"KR";4;"10";2007
461224;"KR";4;"10";2007
461224;"KR";4;"10";2007
461224;"KR";4;"10";2007
461224;"KR";4;"10";2007
461224;"KR";4;"10";2007
461249;"KR";35;"10";2007
461258;"KR";5;"10";2007
461258;"KR";5;"10";2007
461292;"KR";28;"10";2007
461292;"KR";28;"10";2007
461292;"KR";28;"10";2007
461292;"KR";28;"10";2007
461292;"KR";28;"10";2007
461292;"KR";28;"10";2007
461315;"KR";2;"10";2007
461315;"KR";2;"10";2007
461317;"KR";21;"10";2007
461324;"KR";6;"10";2007
461324;"KR";6;"10";2007
461324;"KR";6;"10";2007
461360;"KR";31;"5";2007
461360;"KR";35;"5";2007
461390;"KR";17;"10";2007
461390;"KR";17;"10";2007
461415;"KR";2;"10";2007
461424;"KR";2;"10";2007
461424;"KR";2;"10";2007
461424;"KR";2;"10";2007
461424;"KR";2;"10";2007
461426;"KR";14;"10";2008
461426;"KR";14;"10";2008
461426;"KR";14;"10";2008
461458;"KR";1;"10";2007
461483;"KR";19;"10";2008
461524;"KR";35;"10";2007
461526;"KR";30;"10";2007
461526;"KR";30;"10";2007
461526;"KR";30;"10";2007
461526;"KR";30;"10";2007
461551;"KR";14;"10";2007
461551;"KR";14;"10";2007
461551;"KR";14;"10";2007
461585;"KR";35;"10";2007
461585;"KR";35;"10";2007
461585;"KR";35;"10";2007
461585;"KR";35;"10";2007
461585;"KR";35;"10";2007
461585;"KR";35;"10";2007
461585;"KR";35;"10";2007
461585;"KR";35;"10";2007
461592;"KR";35;"10";2007
461619;"KR";35;"10";2007
461624;"KR";6;"10";2007
461624;"KR";6;"10";2007
461649;"KR";9;"10";2007
461649;"KR";9;"10";2007
461649;"KR";9;"10";2007
461692;"KR";1;"10";2008
461692;"KR";1;"10";2008
461692;"KR";1;"10";2008
461717;"KR";4;"10";2008
461751;"KR";23;"10";2008
461785;"KR";9;"10";2007
461785;"CA";9;"10";2007
461785;"KR";9;"10";2007
461785;"KR";9;"10";2007
461785;"KR";9;"10";2007
461785;"KR";9;"10";2007
461785;"KR";9;"10";2007
461794;"US";34;"10";2008
461917;"US";28;"1,666667E+07";2007
461917;"US";28;"1,666667E+07";2007
461917;"US";28;"1,666667E+07";2007
461917;"US";28;"1,666667E+07";2007
461917;"US";28;"1,666667E+07";2007
461917;"US";28;"1,666667E+07";2007
461917;"US";29;"1,666667E+07";2007
461917;"US";29;"1,666667E+07";2007
461917;"US";29;"1,666667E+07";2007
461917;"US";29;"1,666667E+07";2007
461917;"US";29;"1,666667E+07";2007
461917;"US";29;"1,666667E+07";2007
461917;"US";34;"6666667";2007
461917;"US";34;"6666667";2007
461917;"US";34;"6666667";2007
461917;"US";34;"6666667";2007
461917;"US";34;"6666667";2007
461917;"US";34;"6666667";2007
461926;"US";35;"10";2007
461960;"US";26;"5";2007
461960;"US";26;"5";2007
461960;"US";26;"5";2007
461960;"US";29;"5";2007
461960;"US";29;"5";2007
461960;"US";29;"5";2007
461994;"US";35;"10";2007
462094;"US";29;"10";2007
462094;"US";29;"10";2007
462117;"US";10;"10";2007
462117;"US";10;"10";2007
460427;"KR";4;"5";2007
460427;"KR";4;"5";2007
460444;"KR";31;"25";2007
460444;"KR";32;"75";2007
460459;"KR";6;"10";2007
460478;"KR";19;"10";2007
460478;"KR";19;"10";2007
460478;"KR";19;"10";2007
460493;"KR";32;"10";2007
460508;"KR";21;"10";2007
460508;"KR";21;"10";2007
460508;"KR";21;"10";2007
460508;"KR";21;"10";2007
460510;"KR";8;"10";2007
460510;"KR";8;"10";2007
460510;"KR";8;"10";2007
460510;"KR";8;"10";2007
460510;"KR";8;"10";2007
460527;"KR";8;"10";2007
460527;"KR";8;"10";2007
460527;"KR";8;"10";2007
460527;"KR";8;"10";2007
460542;"KR";3;"3,333333E+07";2007
460542;"KR";6;"6666667";2007
460561;"KR";8;"10";2007
460561;"KR";8;"10";2007
460561;"KR";8;"10";2007
460561;"KR";8;"10";2007
460561;"KR";8;"10";2007
460561;"KR";8;"10";2007
460576;"KR";7;"10";2007
460593;"KR";30;"10";2007
460610;"KR";34;"10";2007
460625;"KR";25;"10";2007
460644;"KR";1;"3,333333E+07";2007
460644;"KR";1;"3,333333E+07";2007
460644;"KR";1;"3,333333E+07";2007
460644;"KR";1;"3,333333E+07";2007
460644;"KR";1;"3,333333E+07";2007
460644;"KR";8;"6666667";2007
460644;"KR";8;"6666667";2007
460644;"KR";8;"6666667";2007
460644;"KR";8;"6666667";2007
460644;"KR";8;"6666667";2007
460693;"KR";29;"10";2007
460727;"KR";2;"5";2007
460727;"KR";2;"5";2007
460727;"KR";2;"5";2007
460727;"KR";2;"5";2007
460727;"KR";9;"5";2007
460727;"KR";9;"5";2007
460727;"KR";9;"5";2007
460727;"KR";9;"5";2007
460829;"KR";26;"10";2007
460846;"KR";24;"10";2007
460846;"KR";24;"10";2007
460912;"KR";33;"10";2007
460927;"KR";35;"10";2008
460927;"KR";35;"10";2008
460929;"KR";14;"25";2007
460929;"KR";14;"25";2007
460929;"KR";14;"25";2007
460929;"KR";14;"25";2007
460929;"KR";14;"25";2007
460929;"KR";14;"25";2007
460929;"KR";14;"25";2007
460929;"KR";14;"25";2007
460929;"KR";14;"25";2007
460929;"KR";23;"75";2007
460929;"KR";23;"75";2007
460929;"KR";23;"75";2007
460929;"KR";23;"75";2007
460929;"KR";23;"75";2007
460929;"KR";23;"75";2007
460929;"KR";23;"75";2007
460929;"KR";23;"75";2007
460929;"KR";23;"75";2007
460946;"KR";1;"10";2008
460995;"KR";3;"10";2007
460995;"KR";3;"10";2007
460995;"KR";3;"10";2007
460995;"KR";3;"10";2007
461010;"KR";1;"10";2007
461012;"KR";26;"10";2007
461029;"KR";32;"10";2007
461063;"KR";25;"10";2007
461078;"KR";8;"10";2007
461078;"KR";8;"10";2007
461078;"KR";8;"10";2007
461078;"KR";8;"10";2007
461078;"KR";8;"10";2007
461093;"KR";35;"10";2007
461093;"KR";35;"10";2007
461093;"KR";35;"10";2007
461095;"KR";25;"10";2007
461112;"KR";35;"10";2008
461146;"KR";32;"10";2007
461161;"KR";8;"10";2007
461161;"KR";8;"10";2007
461161;"KR";8;"10";2007
461161;"KR";8;"10";2007
461178;"KR";8;"10";2007
461178;"KR";8;"10";2007
461180;"KR";2;"5";2007
461180;"KR";2;"5";2007
461180;"KR";2;"5";2007
461180;"KR";2;"5";2007
461180;"KR";2;"5";2007
461180;"KR";2;"5";2007
461180;"KR";9;"5";2007
461180;"KR";9;"5";2007
461180;"KR";9;"5";2007
461180;"KR";9;"5";2007
461180;"KR";9;"5";2007
461180;"KR";9;"5";2007
461195;"KR";2;"5";2008
461195;"KR";35;"5";2008
461197;"KR";35;"10";2007
461229;"KR";2;"10";2007
