"appln_id";"ctry_code";"ipc_class_symbol";"priority_year"
493407919;"CN";"A01B   1/14";2017
56795066;"JP";"A01B   1/16";2007
56909746;"JP";"A01B   1/16";2007
323208934;"JP";"A01B   1/16";2009
423876753;"AU";"A01B   1/16";2014
447874721;"US";"A01B   1/16";2014
472452348;"US";"A01B   1/16";2016
8464832;"CN";"A01B  49/00";2006
49745010;"US";"A01B  49/00";2006
274357715;"CA";"A01B  49/00";2008
410808005;"FR";"A01B  49/00";2013
414559703;"DE";"A01B  49/00";2012
414559703;"DE";"A01B  49/00";2012
414559703;"DE";"A01B  49/00";2012
414559703;"DE";"A01B  49/00";2012
414559703;"DE";"A01B  49/00";2012
441499531;"RU";"A01B  49/00";2014
16129129;"AT";"A01B  49/02";2004
42869259;"RU";"A01B  49/02";2004
42869259;"RU";"A01B  49/02";2004
42869259;"RU";"A01B  49/02";2004
42869259;"RU";"A01B  49/02";2004
42889715;"RU";"A01B  49/02";2005
42889715;"RU";"A01B  49/02";2005
42889715;"RU";"A01B  49/02";2005
42889715;"RU";"A01B  49/02";2005
42889715;"RU";"A01B  49/02";2005
42961647;"RU";"A01B  49/02";2006
42961647;"RU";"A01B  49/02";2006
42961647;"RU";"A01B  49/02";2006
55655810;"CN";"A01B  49/02";2008
55655810;"CN";"A01B  49/02";2008
55655810;"CN";"A01B  49/02";2008
55655810;"CN";"A01B  49/02";2008
267678672;"US";"A01B  49/02";2005
267678672;"US";"A01B  49/02";2005
274084056;"RU";"A01B  49/02";2008
330504276;"CN";"A01B  49/02";2009
332576681;"DE";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
334504472;"CN";"A01B  49/02";2011
337567482;"RU";"A01B  49/02";2010
337567482;"RU";"A01B  49/02";2010
337567482;"RU";"A01B  49/02";2010
337567482;"RU";"A01B  49/02";2010
337567482;"RU";"A01B  49/02";2010
363497610;"FR";"A01B  49/02";2012
363497610;"FR";"A01B  49/02";2012
363497610;"FR";"A01B  49/02";2012
364305733;"US";"A01B  49/02";2011
364305733;"US";"A01B  49/02";2011
364659037;"BY";"A01B  49/02";2009
364659037;"BY";"A01B  49/02";2009
364659037;"BY";"A01B  49/02";2009
364659037;"BY";"A01B  49/02";2009
378260184;"RU";"A01B  49/02";2011
378260184;"RU";"A01B  49/02";2011
378260184;"RU";"A01B  49/02";2011
406144500;"CA";"A01B  49/02";2011
406144500;"CA";"A01B  49/02";2011
406144500;"CA";"A01B  49/02";2011
406310313;"CA";"A01B  49/02";2011
406310313;"CA";"A01B  49/02";2011
408687154;"CN";"A01B  49/02";2012
408687154;"CN";"A01B  49/02";2012
408687154;"CN";"A01B  49/02";2012
408687154;"CN";"A01B  49/02";2012
408687154;"CN";"A01B  49/02";2012
409419458;"US";"A01B  49/02";2013
409419458;"US";"A01B  49/02";2013
410173026;"CN";"A01B  49/02";2013
410173026;"CN";"A01B  49/02";2013
412041714;"BG";"A01B  49/02";2012
412041714;"BG";"A01B  49/02";2012
412041714;"BG";"A01B  49/02";2012
412041714;"BG";"A01B  49/02";2012
412041714;"BG";"A01B  49/02";2012
412041714;"BG";"A01B  49/02";2012
412041714;"BG";"A01B  49/02";2012
412041714;"BG";"A01B  49/02";2012
416063684;"CN";"A01B  49/02";2013
416299739;"CN";"A01B  49/02";2013
416299739;"CN";"A01B  49/02";2013
416299739;"CN";"A01B  49/02";2013
416299739;"CN";"A01B  49/02";2013
416299739;"CN";"A01B  49/02";2013
416299739;"CN";"A01B  49/02";2013
416299739;"CN";"A01B  49/02";2013
416299739;"CN";"A01B  49/02";2013
416980496;"CN";"A01B  49/02";2013
416980496;"CN";"A01B  49/02";2013
416980496;"CN";"A01B  49/02";2013
416980496;"CN";"A01B  49/02";2013
418869497;"US";"A01B  49/02";2012
418869497;"US";"A01B  49/02";2012
421941449;"US";"A01B  49/02";2014
421941449;"US";"A01B  49/02";2014
421941449;"US";"A01B  49/02";2014
421941449;"US";"A01B  49/02";2014
422679848;"CN";"A01B  49/02";2014
422679848;"CN";"A01B  49/02";2014
422679848;"CN";"A01B  49/02";2014
422679848;"CN";"A01B  49/02";2014
422679848;"CN";"A01B  49/02";2014
422679848;"CN";"A01B  49/02";2014
422679848;"CN";"A01B  49/02";2014
440094801;"US";"A01B  49/02";2014
440094801;"US";"A01B  49/02";2014
441234596;"CN";"A01B  49/02";2013
441318153;"CN";"A01B  49/02";2015
444866541;"CN";"A01B  49/02";2015
444866541;"CN";"A01B  49/02";2015
444866541;"CN";"A01B  49/02";2015
444866541;"CN";"A01B  49/02";2015
444866541;"CN";"A01B  49/02";2015
444866541;"CN";"A01B  49/02";2015
445927474;"CN";"A01B  49/02";2014
446567087;"CN";"A01B  49/02";2015
446567087;"CN";"A01B  49/02";2015
449951338;"CN";"A01B  49/02";2015
451268203;"CN";"A01B  49/02";2015
451268203;"CN";"A01B  49/02";2015
451268203;"CN";"A01B  49/02";2015
451268203;"CN";"A01B  49/02";2015
451268203;"CN";"A01B  49/02";2015
451268203;"CN";"A01B  49/02";2015
451268203;"CN";"A01B  49/02";2015
451268203;"CN";"A01B  49/02";2015
456157860;"BY";"A01B  49/02";2014
457894763;"CN";"A01B  49/02";2016
473535870;"CN";"A01B  49/02";2015
473535870;"CN";"A01B  49/02";2015
474730692;"CN";"A01B  49/02";2016
474730692;"CN";"A01B  49/02";2016
474730692;"CN";"A01B  49/02";2016
474730692;"CN";"A01B  49/02";2016
474730692;"CN";"A01B  49/02";2016
474730692;"CN";"A01B  49/02";2016
474730692;"CN";"A01B  49/02";2016
474742285;"CN";"A01B  49/02";2016
475950179;"CN";"A01B  49/02";2016
475950179;"CN";"A01B  49/02";2016
475950179;"CN";"A01B  49/02";2016
475950179;"CN";"A01B  49/02";2016
475950179;"CN";"A01B  49/02";2016
476492931;"IT";"A01B  49/02";2016
476512058;"CN";"A01B  49/02";2016
476512058;"CN";"A01B  49/02";2016
476512058;"CN";"A01B  49/02";2016
476982103;"CN";"A01B  49/02";2017
476982103;"CN";"A01B  49/02";2017
477679590;"CN";"A01B  49/02";2016
477679590;"CN";"A01B  49/02";2016
477679590;"CN";"A01B  49/02";2016
477679590;"CN";"A01B  49/02";2016
477679590;"CN";"A01B  49/02";2016
477679590;"CN";"A01B  49/02";2016
477679590;"CN";"A01B  49/02";2016
477679590;"CN";"A01B  49/02";2016
482523884;"CN";"A01B  49/02";2017
483415710;"CN";"A01B  49/02";2017
483682024;"CN";"A01B  49/02";2017
483682024;"CN";"A01B  49/02";2017
483682024;"CN";"A01B  49/02";2017
485116942;"CN";"A01B  49/02";2017
485839897;"CN";"A01B  49/02";2017
485839897;"CN";"A01B  49/02";2017
485839897;"CN";"A01B  49/02";2017
485851779;"CN";"A01B  49/02";2017
486837997;"CN";"A01B  49/02";2017
486837997;"CN";"A01B  49/02";2017
486837997;"CN";"A01B  49/02";2017
488617316;"KR";"A01B  49/02";2016
488617316;"KR";"A01B  49/02";2016
488617316;"KR";"A01B  49/02";2016
491360225;"CN";"A01B  49/02";2017
492448166;"CN";"A01B  49/02";2017
492681138;"JP";"A01B  49/02";2016
492681138;"JP";"A01B  49/02";2016
494042559;"CN";"A01B  49/02";2018
494042559;"CN";"A01B  49/02";2018
494080113;"CN";"A01B  49/02";2017
494080113;"CN";"A01B  49/02";2017
494080113;"CN";"A01B  49/02";2017
494080113;"CN";"A01B  49/02";2017
497453925;"CN";"A01B  49/02";2018
497456422;"CN";"A01B  49/02";2018
499877065;"CN";"A01B  49/02";2018
449107846;"CN";"A01B  49/02";2015
449107846;"CN";"A01B  49/02";2015
450141145;"CN";"A01B  49/02";2015
450488262;"CN";"A01B  49/02";2015
450488262;"CN";"A01B  49/02";2015
450488262;"CN";"A01B  49/02";2015
456259327;"CN";"A01B  49/02";2016
456485966;"CN";"A01B  49/02";2016
456485966;"CN";"A01B  49/02";2016
456485966;"CN";"A01B  49/02";2016
456485966;"CN";"A01B  49/02";2016
456485966;"CN";"A01B  49/02";2016
456485966;"CN";"A01B  49/02";2016
470211713;"CN";"A01B  49/02";2016
470211713;"CN";"A01B  49/02";2016
470211713;"CN";"A01B  49/02";2016
470211713;"CN";"A01B  49/02";2016
470211713;"CN";"A01B  49/02";2016
470211713;"CN";"A01B  49/02";2016
473675524;"US";"A01B  49/02";2015
473675524;"US";"A01B  49/02";2015
473675524;"US";"A01B  49/02";2015
473675524;"US";"A01B  49/02";2015
475241112;"CN";"A01B  49/02";2016
475294141;"CN";"A01B  49/02";2016
475294141;"CN";"A01B  49/02";2016
476896183;"CN";"A01B  49/02";2016
476896183;"CN";"A01B  49/02";2016
476896183;"CN";"A01B  49/02";2016
479565114;"CN";"A01B  49/02";2015
480636949;"CN";"A01B  49/02";2015
480636949;"CN";"A01B  49/02";2015
480840356;"CN";"A01B  49/02";2015
482293893;"CN";"A01B  49/02";2017
482490983;"CN";"A01B  49/02";2017
482785673;"CN";"A01B  49/02";2017
482785673;"CN";"A01B  49/02";2017
482785673;"CN";"A01B  49/02";2017
484077663;"CN";"A01B  49/02";2016
484109784;"CN";"A01B  49/02";2017
484161727;"RU";"A01B  49/02";2016
484161727;"RU";"A01B  49/02";2016
484161727;"RU";"A01B  49/02";2016
484161727;"RU";"A01B  49/02";2016
484161727;"RU";"A01B  49/02";2016
484253026;"CN";"A01B  49/02";2016
484253026;"CN";"A01B  49/02";2016
485303055;"CN";"A01B  49/02";2017
485303055;"CN";"A01B  49/02";2017
485303055;"CN";"A01B  49/02";2017
485303055;"CN";"A01B  49/02";2017
485303055;"CN";"A01B  49/02";2017
486000164;"US";"A01B  49/02";2016
486000164;"US";"A01B  49/02";2016
486790613;"CA";"A01B  49/02";2016
486790613;"CA";"A01B  49/02";2016
487102902;"CN";"A01B  49/02";2017
487102902;"CN";"A01B  49/02";2017
487894842;"CN";"A01B  49/02";2017
487936590;"UA";"A01B  49/02";2017
489723253;"CN";"A01B  49/02";2017
490683849;"CN";"A01B  49/02";2017
490683849;"CN";"A01B  49/02";2017
490683849;"CN";"A01B  49/02";2017
490683849;"CN";"A01B  49/02";2017
491371819;"CN";"A01B  49/02";2016
493889519;"CN";"A01B  49/02";2017
493889519;"CN";"A01B  49/02";2017
493889519;"CN";"A01B  49/02";2017
493889519;"CN";"A01B  49/02";2017
494230838;"CN";"A01B  49/02";2017
495037414;"CN";"A01B  49/02";2018
495087100;"CN";"A01B  49/02";2018
495538503;"CN";"A01B  49/02";2017
495861423;"CN";"A01B  49/02";2018
495868476;"CN";"A01B  49/02";2018
497167218;"CA";"A01B  49/02";2017
497167218;"CA";"A01B  49/02";2017
497457696;"CN";"A01B  49/02";2018
500228909;"CN";"A01B  49/02";2018
501516219;"CN";"A01B  49/02";2018
502014015;"CN";"A01B  49/02";2018
502601160;"CN";"A01B  49/02";2018
502601160;"CN";"A01B  49/02";2018
502601160;"CN";"A01B  49/02";2018
504176844;"CN";"A01B  49/02";2018
505321498;"CN";"A01B  49/02";2018
505321498;"CN";"A01B  49/02";2018
505321498;"CN";"A01B  49/02";2018
505321498;"CN";"A01B  49/02";2018
505321498;"CN";"A01B  49/02";2018
505321498;"CN";"A01B  49/02";2018
505321498;"CN";"A01B  49/02";2018
505321498;"CN";"A01B  49/02";2018
505321498;"CN";"A01B  49/02";2018
505321498;"CN";"A01B  49/02";2018
505321498;"CN";"A01B  49/02";2018
505507256;"CN";"A01B  49/02";2018
505870019;"CN";"A01B  49/02";2018
506124216;"CN";"A01B  49/02";2018
8440805;"CN";"A01B  49/04";2006
38540544;"JP";"A01B  49/04";2004
39354421;"JP";"A01B  49/04";2006
39354421;"JP";"A01B  49/04";2006
39354421;"JP";"A01B  49/04";2006
39385942;"JP";"A01B  49/04";2006
51703466;"US";"A01B  49/04";2006
53547517;"US";"A01B  49/04";2007
57035777;"RU";"A01B  49/04";2008
267789913;"JP";"A01B  49/04";2008
267789913;"JP";"A01B  49/04";2008
267789913;"JP";"A01B  49/04";2008
267789913;"JP";"A01B  49/04";2008
267789913;"JP";"A01B  49/04";2008
320777507;"CN";"A01B  49/04";2010
334655257;"CN";"A01B  49/04";2010
334655257;"CN";"A01B  49/04";2010
335687135;"BR";"A01B  49/04";2009
335687135;"BR";"A01B  49/04";2009
335687135;"BR";"A01B  49/04";2009
381201214;"JP";"A01B  49/04";2012
381201214;"JP";"A01B  49/04";2012
381201214;"JP";"A01B  49/04";2012
381201214;"JP";"A01B  49/04";2012
381201214;"JP";"A01B  49/04";2012
405316787;"JP";"A01B  49/04";2011
405316787;"JP";"A01B  49/04";2011
405316787;"JP";"A01B  49/04";2011
405316787;"JP";"A01B  49/04";2011
405316787;"JP";"A01B  49/04";2011
405316787;"JP";"A01B  49/04";2011
405316787;"JP";"A01B  49/04";2011
411004575;"JP";"A01B  49/04";2012
411004575;"JP";"A01B  49/04";2012
411004575;"JP";"A01B  49/04";2012
411004575;"JP";"A01B  49/04";2012
411004575;"JP";"A01B  49/04";2012
411004575;"JP";"A01B  49/04";2012
411004575;"JP";"A01B  49/04";2012
413774413;"JP";"A01B  49/04";2013
413774413;"JP";"A01B  49/04";2013
413774413;"JP";"A01B  49/04";2013
413774413;"JP";"A01B  49/04";2013
413774413;"JP";"A01B  49/04";2013
413774413;"JP";"A01B  49/04";2013
413774413;"JP";"A01B  49/04";2013
419732192;"US";"A01B  49/04";2011
419732192;"US";"A01B  49/04";2011
419732192;"US";"A01B  49/04";2011
425612021;"CN";"A01B  49/04";2014
425612021;"CN";"A01B  49/04";2014
438147423;"JP";"A01B  49/04";2013
438147423;"JP";"A01B  49/04";2013
438147423;"JP";"A01B  49/04";2013
444040475;"PL";"A01B  49/04";2014
444040475;"PL";"A01B  49/04";2014
444040475;"PL";"A01B  49/04";2014
444040475;"PL";"A01B  49/04";2014
444040475;"PL";"A01B  49/04";2014
447567057;"AU";"A01B  49/04";2015
449951340;"CN";"A01B  49/04";2015
449951340;"CN";"A01B  49/04";2015
449951340;"CN";"A01B  49/04";2015
449951340;"CN";"A01B  49/04";2015
449951340;"CN";"A01B  49/04";2015
449951340;"CN";"A01B  49/04";2015
449951340;"CN";"A01B  49/04";2015
449951340;"CN";"A01B  49/04";2015
449951340;"CN";"A01B  49/04";2015
506153385;"CN";"A01B  49/02";2018
38946983;"JP";"A01B  49/04";2005
38946983;"JP";"A01B  49/04";2005
38946983;"JP";"A01B  49/04";2005
38946983;"JP";"A01B  49/04";2005
38946983;"JP";"A01B  49/04";2005
38946983;"JP";"A01B  49/04";2005
38946983;"JP";"A01B  49/04";2005
38946983;"JP";"A01B  49/04";2005
38946983;"JP";"A01B  49/04";2005
39147816;"JP";"A01B  49/04";2006
39147816;"JP";"A01B  49/04";2006
39147816;"JP";"A01B  49/04";2006
39147816;"JP";"A01B  49/04";2006
39147816;"JP";"A01B  49/04";2006
39147816;"JP";"A01B  49/04";2006
48872198;"US";"A01B  49/04";2005
48872198;"US";"A01B  49/04";2005
52680502;"US";"A01B  49/04";2007
52680502;"US";"A01B  49/04";2007
52680502;"US";"A01B  49/04";2007
57703919;"JP";"A01B  49/04";2007
274956729;"JP";"A01B  49/04";2008
274956729;"JP";"A01B  49/04";2008
332946079;"US";"A01B  49/04";2010
333555919;"US";"A01B  49/04";2010
341723550;"JP";"A01B  49/04";2010
363513268;"CN";"A01B  49/04";2010
363513268;"CN";"A01B  49/04";2010
363513268;"CN";"A01B  49/04";2010
363513268;"CN";"A01B  49/04";2010
363513268;"CN";"A01B  49/04";2010
363513268;"CN";"A01B  49/04";2010
363513268;"CN";"A01B  49/04";2010
363513268;"CN";"A01B  49/04";2010
363708068;"JP";"A01B  49/04";2010
363708068;"JP";"A01B  49/04";2010
363708068;"JP";"A01B  49/04";2010
363708068;"JP";"A01B  49/04";2010
375607644;"CN";"A01B  49/04";2012
378281223;"CN";"A01B  49/04";2011
378281223;"CN";"A01B  49/04";2011
378281223;"CN";"A01B  49/04";2011
378281223;"CN";"A01B  49/04";2011
378281223;"CN";"A01B  49/04";2011
379836368;"JP";"A01B  49/04";2011
379952567;"JP";"A01B  49/04";2011
379952567;"JP";"A01B  49/04";2011
379952567;"JP";"A01B  49/04";2011
379952567;"JP";"A01B  49/04";2011
406863602;"JP";"A01B  49/04";2012
406863602;"JP";"A01B  49/04";2012
408925633;"HR";"A01B  49/04";2011
412565094;"JP";"A01B  49/04";2013
412565094;"JP";"A01B  49/04";2013
412565094;"JP";"A01B  49/04";2013
412565094;"JP";"A01B  49/04";2013
412565094;"JP";"A01B  49/04";2013
413213970;"RU";"A01B  49/04";2012
413213970;"RU";"A01B  49/04";2012
413213970;"RU";"A01B  49/04";2012
414083271;"US";"A01B  49/04";2013
414343147;"RU";"A01B  49/04";2012
414343147;"RU";"A01B  49/04";2012
414343147;"RU";"A01B  49/04";2012
421427395;"JP";"A01B  49/04";2012
439104839;"JP";"A01B  49/04";2013
439104839;"JP";"A01B  49/04";2013
439104839;"JP";"A01B  49/04";2013
442407842;"US";"A01B  49/04";2015
442407842;"US";"A01B  49/04";2015
442407842;"US";"A01B  49/04";2015
442407842;"US";"A01B  49/04";2015
442407842;"US";"A01B  49/04";2015
476779170;"CN";"A01B  49/04";2016
482240251;"CN";"A01B  49/04";2015
482292193;"CN";"A01B  49/04";2017
482292193;"CN";"A01B  49/04";2017
482292193;"CN";"A01B  49/04";2017
482292193;"CN";"A01B  49/04";2017
482292193;"CN";"A01B  49/04";2017
482302089;"CN";"A01B  49/04";2017
482306733;"CN";"A01B  49/04";2017
482306733;"CN";"A01B  49/04";2017
482306733;"CN";"A01B  49/04";2017
483773002;"JP";"A01B  49/04";2016
483773002;"JP";"A01B  49/04";2016
492314093;"CN";"A01B  49/04";2017
493389088;"CN";"A01B  49/04";2017
493402624;"CN";"A01B  49/04";2017
496599337;"CN";"A01B  49/04";2017
496959004;"JP";"A01B  49/04";2016
496959004;"JP";"A01B  49/04";2016
496959004;"JP";"A01B  49/04";2016
498062230;"CN";"A01B  49/04";2018
499327562;"CN";"A01B  49/04";2018
499981520;"CN";"A01B  49/04";2018
499981520;"CN";"A01B  49/04";2018
499981520;"CN";"A01B  49/04";2018
499981520;"CN";"A01B  49/04";2018
500548210;"CN";"A01B  49/04";2018
501638464;"CN";"A01B  49/04";2018
501638464;"CN";"A01B  49/04";2018
502024754;"CN";"A01B  49/04";2018
502024754;"CN";"A01B  49/04";2018
502024754;"CN";"A01B  49/04";2018
502024754;"CN";"A01B  49/04";2018
503956701;"CN";"A01B  49/04";2018
503956701;"CN";"A01B  49/04";2018
505269582;"CN";"A01B  49/04";2018
505269582;"CN";"A01B  49/04";2018
505510274;"CN";"A01B  49/04";2018
505510274;"CN";"A01B  49/04";2018
4907948;"CA";"A01B  49/06";2005
4907948;"CA";"A01B  49/06";2005
4907948;"CA";"A01B  49/06";2005
14930582;"DE";"A01B  49/06";2004
38555022;"JP";"A01B  49/06";2004
38653479;"JP";"A01B  49/06";2004
38653479;"JP";"A01B  49/06";2004
38653479;"JP";"A01B  49/06";2004
40754652;"KR";"A01B  49/06";2004
40754652;"KR";"A01B  49/06";2004
40790920;"KR";"A01B  49/06";2005
40790920;"KR";"A01B  49/06";2005
40790920;"KR";"A01B  49/06";2005
40790920;"KR";"A01B  49/06";2005
40790920;"KR";"A01B  49/06";2005
42871886;"RU";"A01B  49/06";2004
42871886;"RU";"A01B  49/06";2004
42871886;"RU";"A01B  49/06";2004
42871886;"RU";"A01B  49/06";2004
42895903;"AZ";"A01B  49/06";2005
42895903;"AZ";"A01B  49/06";2005
42895903;"AZ";"A01B  49/06";2005
42895903;"AZ";"A01B  49/06";2005
42895903;"AZ";"A01B  49/06";2005
42902272;"RU";"A01B  49/06";2005
42902272;"RU";"A01B  49/06";2005
42928042;"RU";"A01B  49/06";2006
42928042;"RU";"A01B  49/06";2006
57163354;"CN";"A01B  49/06";2007
266980920;"RU";"A01B  49/06";2007
266980920;"RU";"A01B  49/06";2007
266980920;"RU";"A01B  49/06";2007
266983262;"RU";"A01B  49/06";2007
274834044;"CN";"A01B  49/06";2008
274834044;"CN";"A01B  49/06";2008
274834044;"CN";"A01B  49/06";2008
323214477;"JP";"A01B  49/06";2009
328054609;"CA";"A01B  49/06";2009
331502925;"CN";"A01B  49/06";2010
331502925;"CN";"A01B  49/06";2010
331502925;"CN";"A01B  49/06";2010
331502925;"CN";"A01B  49/06";2010
331502925;"CN";"A01B  49/06";2010
339104708;"KR";"A01B  49/06";2010
340123332;"RU";"A01B  49/06";2010
340123332;"RU";"A01B  49/06";2010
341866242;"CN";"A01B  49/06";2011
341866242;"CN";"A01B  49/06";2011
341866242;"CN";"A01B  49/06";2011
341866242;"CN";"A01B  49/06";2011
341866242;"CN";"A01B  49/06";2011
363502672;"RU";"A01B  49/06";2010
363502672;"RU";"A01B  49/06";2010
376849914;"CN";"A01B  49/06";2012
379410732;"CN";"A01B  49/06";2012
379410732;"CN";"A01B  49/06";2012
456259327;"CN";"A01B  49/04";2016
457890696;"CN";"A01B  49/04";2016
457890696;"CN";"A01B  49/04";2016
457890696;"CN";"A01B  49/04";2016
457890696;"CN";"A01B  49/04";2016
457890696;"CN";"A01B  49/04";2016
457890696;"CN";"A01B  49/04";2016
458410420;"CN";"A01B  49/04";2014
470211713;"CN";"A01B  49/04";2016
470211713;"CN";"A01B  49/04";2016
470211713;"CN";"A01B  49/04";2016
470211713;"CN";"A01B  49/04";2016
470211713;"CN";"A01B  49/04";2016
470211713;"CN";"A01B  49/04";2016
474730562;"CN";"A01B  49/04";2016
474730562;"CN";"A01B  49/04";2016
474730562;"CN";"A01B  49/04";2016
474730562;"CN";"A01B  49/04";2016
475242966;"CN";"A01B  49/04";2016
475242966;"CN";"A01B  49/04";2016
475242966;"CN";"A01B  49/04";2016
475242966;"CN";"A01B  49/04";2016
475242966;"CN";"A01B  49/04";2016
475242966;"CN";"A01B  49/04";2016
475242966;"CN";"A01B  49/04";2016
475242966;"CN";"A01B  49/04";2016
475242966;"CN";"A01B  49/04";2016
475242966;"CN";"A01B  49/04";2016
475952846;"CN";"A01B  49/04";2016
480671928;"CN";"A01B  49/04";2017
480671928;"CN";"A01B  49/04";2017
480671928;"CN";"A01B  49/04";2017
480671928;"CN";"A01B  49/04";2017
480671928;"CN";"A01B  49/04";2017
480671928;"CN";"A01B  49/04";2017
482785673;"CN";"A01B  49/04";2017
482785673;"CN";"A01B  49/04";2017
482785673;"CN";"A01B  49/04";2017
483029556;"CN";"A01B  49/04";2017
485300161;"CN";"A01B  49/04";2017
485300161;"CN";"A01B  49/04";2017
485300161;"CN";"A01B  49/04";2017
485300161;"CN";"A01B  49/04";2017
485303055;"CN";"A01B  49/04";2017
485303055;"CN";"A01B  49/04";2017
485303055;"CN";"A01B  49/04";2017
485303055;"CN";"A01B  49/04";2017
485303055;"CN";"A01B  49/04";2017
489591240;"CN";"A01B  49/04";2017
491595967;"KR";"A01B  49/04";2016
491595967;"KR";"A01B  49/04";2016
491595967;"KR";"A01B  49/04";2016
491595967;"KR";"A01B  49/04";2016
491595967;"KR";"A01B  49/04";2016
491595967;"KR";"A01B  49/04";2016
492078188;"US";"A01B  49/04";2017
492078188;"US";"A01B  49/04";2017
493623724;"KR";"A01B  49/04";2016
493623724;"KR";"A01B  49/04";2016
497636137;"CN";"A01B  49/04";2018
500228909;"CN";"A01B  49/04";2018
502263586;"CN";"A01B  49/04";2018
502278793;"CN";"A01B  49/04";2018
502424976;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502612105;"CN";"A01B  49/04";2018
502760078;"CN";"A01B  49/04";2018
502807559;"CN";"A01B  49/04";2018
