"ctry_code";"techn_field_nr";"RCA";"permutation_number"
"DE";"12";1,5;826
"DE";"14";0;826
"DE";"17";0;826
"DE";"23";0;826
"DE";"30";1,5;826
"DE";"8";0;826
"JP";"12";0;826
"JP";"14";0;826
"JP";"17";0;826
"JP";"23";0;826
"JP";"30";0;826
"JP";"8";6;826
"US";"12";0;826
"US";"14";0;826
"US";"17";6;826
"US";"23";0;826
"US";"30";0;826
"US";"8";0;826
"DE";"12";1,75;827
"DE";"13";0;827
"DE";"30";1,75;827
"DE";"31";0;827
"DE";"33";0;827
"JP";"12";0;827
"JP";"13";0;827
"JP";"30";0;827
"JP";"31";7;827
"JP";"33";0;827
"US";"12";0;827
"US";"13";3,5;827
"US";"30";0;827
"US";"31";0;827
"US";"33";3,5;827
"DE";"1";0;828
"DE";"12";1,25;828
"DE";"14";0;828
"DE";"16";0;828
"DE";"23";0;828
"DE";"26";0;828
"DE";"30";1,25;828
"JP";"1";0;828
"JP";"12";0;828
"JP";"14";0;828
"JP";"16";0;828
"JP";"23";0;828
"JP";"26";0;828
"JP";"30";0;828
"US";"1";0;828
"US";"12";0;828
"US";"14";0;828
"US";"16";0;828
"US";"23";0;828
"US";"26";5;828
"US";"30";0;828
"DE";"12";1;829
"DE";"15";0;829
"DE";"16";0;829
"DE";"19";0;829
"DE";"23";0;829
"DE";"29";0;829
"DE";"30";1;829
"JP";"12";0;829
"JP";"15";0;829
"JP";"16";0;829
"JP";"19";0;829
"JP";"23";0;829
"JP";"29";0;829
"JP";"30";0;829
"TW";"12";0;829
"TW";"15";0;829
"TW";"16";0;829
"TW";"19";0;829
"TW";"23";0;829
"TW";"29";0;829
"TW";"30";0;829
"US";"12";0;829
"US";"15";0;829
"US";"16";0;829
"US";"19";0;829
"US";"23";0;829
"US";"29";0;829
"US";"30";0;829
"DE";"10";0;830
"DE";"12";1,5;830
"DE";"26";0;830
"DE";"27";0;830
"DE";"28";0;830
"DE";"30";1,5;830
"DE";"9";0;830
"JP";"10";0;830
"JP";"12";0;830
"JP";"26";0;830
"JP";"27";0;830
"JP";"28";6;830
"JP";"30";0;830
"JP";"9";0;830
"US";"10";0;830
"US";"12";0;830
"US";"26";0;830
"US";"27";6;830
"US";"28";0;830
"US";"30";0;830
"US";"9";0;830
"DE";"12";1,75;831
"DE";"14";0;831
"DE";"18";0;831
"DE";"30";1,75;831
"DE";"9";0;831
"JP";"12";0;831
"JP";"14";0;831
"JP";"18";0;831
"JP";"30";0;831
"JP";"9";7;831
"US";"12";0;831
"US";"14";3,5;831
"US";"18";3,5;831
"US";"30";0;831
"US";"9";0;831
"DE";"12";1,75;832
"DE";"26";0;832
"DE";"3";0;832
"DE";"30";1,75;832
"DE";"32";0;832
"JP";"12";0;832
"JP";"26";0;832
"JP";"3";7;832
"JP";"30";0;832
"JP";"32";0;832
"US";"12";0;832
"US";"26";3,5;832
"US";"3";0;832
"US";"30";0;832
"US";"32";3,5;832
"DE";"12";1,5;833
"DE";"14";0;833
"DE";"17";0;833
"DE";"24";0;833
"DE";"27";0;833
"DE";"30";1,5;833
"JP";"12";0;833
"JP";"14";0;833
"JP";"17";0;833
"JP";"24";6;833
"JP";"27";0;833
"JP";"30";0;833
"US";"12";0;833
"US";"14";0;833
"US";"17";0;833
"US";"24";0;833
"US";"27";6;833
"US";"30";0;833
"DE";"1";0;834
"DE";"12";1,5;834
"DE";"28";0;834
"DE";"30";1,5;834
"DE";"32";0;834
"JP";"1";0;834
"JP";"12";0;834
"JP";"28";0;834
"JP";"30";0;834
"JP";"32";0;834
"US";"1";0;834
"US";"12";0;834
"US";"28";3;834
"US";"30";0;834
"US";"32";0;834
"DE";"12";1,5;835
"DE";"17";0;835
"DE";"27";0;835
"DE";"28";0;835
"DE";"30";1,5;835
"DE";"8";0;835
"DE";"9";0;835
"JP";"12";0;835
"JP";"17";0;835
"JP";"27";0;835
"JP";"28";0;835
"JP";"30";0;835
"JP";"8";6;835
"JP";"9";0;835
"US";"12";0;835
"US";"17";6;835
"US";"27";0;835
"US";"28";0;835
"US";"30";0;835
"US";"8";0;835
"US";"9";0;835
"DE";"12";1,75;836
"DE";"21";0;836
"DE";"29";0;836
"DE";"30";1,75;836
"DE";"32";0;836
"JP";"12";0;836
"JP";"21";7;836
"JP";"29";0;836
"JP";"30";0;836
"JP";"32";0;836
"US";"12";0;836
"US";"21";0;836
"US";"29";3,5;836
"US";"30";0;836
"US";"32";3,5;836
"DE";"12";1,75;837
"DE";"26";0;837
"DE";"30";1,16666666666667;837
"DE";"31";0;837
"JP";"12";0;837
"JP";"26";0;837
"JP";"30";0;837
"JP";"31";7;837
"US";"12";0;837
"US";"26";3,5;837
"US";"30";1,16666666666667;837
"US";"31";0;837
"DE";"12";1,5;838
"DE";"19";0;838
"DE";"2";0;838
"DE";"23";0;838
"DE";"25";0;838
"DE";"27";0;838
"DE";"30";1,5;838
"JP";"12";0;838
"JP";"19";0;838
"JP";"2";6;838
"JP";"23";0;838
"JP";"25";0;838
"JP";"27";0;838
"JP";"30";0;838
"US";"12";0;838
"US";"19";6;838
"US";"2";0;838
"US";"23";0;838
"US";"25";0;838
"US";"27";0;838
"US";"30";0;838
"DE";"1";0;839
"DE";"12";1,5;839
"DE";"24";0;839
"DE";"3";0;839
"DE";"30";1,5;839
"JP";"1";0;839
"JP";"12";0;839
"JP";"24";6;839
"JP";"3";0;839
"JP";"30";0;839
"US";"1";0;839
"US";"12";0;839
"US";"24";0;839
"US";"3";6;839
"US";"30";0;839
"DE";"12";1,5;840
"DE";"20";0;840
"DE";"21";0;840
"DE";"27";0;840
"DE";"28";0;840
"DE";"29";0;840
"DE";"30";1,5;840
"JP";"12";0;840
"JP";"20";0;840
"JP";"21";0;840
"JP";"27";0;840
"JP";"28";0;840
"JP";"29";0;840
"JP";"30";0;840
"US";"12";0;840
"US";"20";0;840
"US";"21";0;840
"US";"27";3;840
"US";"28";3;840
"US";"29";0;840
"US";"30";0;840
"DE";"1";0;841
"DE";"12";1,75;841
"DE";"29";0;841
"DE";"30";1,75;841
"DE";"32";0;841
"JP";"1";0;841
"JP";"12";0;841
"JP";"29";7;841
"JP";"30";0;841
"JP";"32";0;841
"US";"1";3,5;841
"US";"12";0;841
"US";"29";0;841
"US";"30";0;841
"US";"32";3,5;841
"DE";"1";0;842
"DE";"12";1,5;842
"DE";"14";0;842
"DE";"16";0;842
"DE";"17";0;842
"DE";"27";0;842
"DE";"30";1,5;842
"JP";"1";6;842
"JP";"12";0;842
"JP";"14";0;842
"JP";"16";0;842
"JP";"17";0;842
"JP";"27";0;842
"JP";"30";0;842
"US";"1";0;842
"US";"12";0;842
"US";"14";0;842
"US";"16";0;842
"US";"17";6;842
"US";"27";0;842
"US";"30";0;842
"DE";"12";1,5;843
"DE";"14";0;843
"DE";"16";0;843
"DE";"17";0;843
"DE";"27";0;843
"DE";"30";1,5;843
"JP";"12";0;843
"JP";"14";0;843
"JP";"16";0;843
"JP";"17";6;843
"JP";"27";0;843
"JP";"30";0;843
"US";"12";0;843
"US";"14";0;843
"US";"16";0;843
"US";"17";0;843
"US";"27";6;843
"US";"30";0;843
"DE";"1";0;844
"DE";"10";0;844
"DE";"12";1,25;844
"DE";"20";0;844
"DE";"30";1,25;844
"DE";"31";0;844
"DE";"5";0;844
"JP";"1";0;844
"JP";"10";0;844
"JP";"12";0;844
"JP";"20";0;844
"JP";"30";0;844
"JP";"31";5;844
"JP";"5";0;844
"US";"1";0;844
"US";"10";0;844
"US";"12";0;844
"US";"20";0;844
"US";"30";0;844
"US";"31";0;844
"US";"5";0;844
"DE";"12";1,5;845
"DE";"25";0;845
"DE";"30";1,5;845
"DE";"31";0;845
"DE";"33";0;845
"DE";"5";0;845
"JP";"12";0;845
"JP";"25";0;845
"JP";"30";0;845
"JP";"31";0;845
"JP";"33";0;845
"JP";"5";6;845
"US";"12";0;845
"US";"25";0;845
"US";"30";0;845
"US";"31";6;845
"US";"33";0;845
"US";"5";0;845
"DE";"1";0;846
"DE";"10";0;846
"DE";"12";1,5;846
"DE";"26";0;846
"DE";"30";1,5;846
"DE";"31";0;846
"JP";"1";6;846
"JP";"10";0;846
"JP";"12";0;846
"JP";"26";0;846
"JP";"30";0;846
"JP";"31";0;846
"US";"1";0;846
"US";"10";6;846
"US";"12";0;846
"US";"26";0;846
"US";"30";0;846
"US";"31";0;846
"DE";"10";0;847
"DE";"12";1,25;847
"DE";"14";0;847
"DE";"16";0;847
"DE";"18";0;847
"DE";"25";0;847
"DE";"28";0;847
"DE";"30";1,25;847
"JP";"10";5;847
"JP";"12";0;847
"JP";"14";0;847
"JP";"16";0;847
"JP";"18";0;847
"JP";"25";0;847
"JP";"28";0;847
"JP";"30";0;847
"US";"10";0;847
"US";"12";0;847
"US";"14";0;847
"US";"16";0;847
"US";"18";0;847
"US";"25";0;847
"US";"28";0;847
"US";"30";0;847
"DE";"1";0;848
"DE";"10";0;848
"DE";"12";1,5;848
"DE";"14";0;848
"DE";"23";0;848
"DE";"30";1,5;848
"JP";"1";6;848
"JP";"10";0;848
"JP";"12";0;848
"JP";"14";0;848
"JP";"23";0;848
"JP";"30";0;848
"US";"1";0;848
"US";"10";0;848
"US";"12";0;848
"US";"14";6;848
"US";"23";0;848
"US";"30";0;848
"DE";"1";0;849
"DE";"12";1,25;849
"DE";"13";0;849
"DE";"14";0;849
"DE";"28";0;849
"DE";"29";0;849
"DE";"3";0;849
"DE";"30";1,25;849
"JP";"1";0;849
"JP";"12";0;849
"JP";"13";0;849
"JP";"14";0;849
"JP";"28";0;849
"JP";"29";0;849
"JP";"3";0;849
"JP";"30";0;849
"US";"1";0;849
"US";"12";0;849
"US";"13";0;849
"US";"14";0;849
"US";"28";0;849
"US";"29";5;849
"US";"3";0;849
"US";"30";0;849
"DE";"10";0;850
"DE";"12";1,75;850
"DE";"14";0;850
"DE";"30";1,75;850
"DE";"32";0;850
"JP";"10";7;850
"JP";"12";0;850
"JP";"14";0;850
"JP";"30";0;850
"JP";"32";0;850
"US";"10";0;850
"US";"12";0;850
"US";"14";3,5;850
"US";"30";0;850
"US";"32";3,5;850
"DE";"1";0;851
"DE";"12";1,75;851
"DE";"14";0;851
"DE";"25";0;851
"DE";"30";1,75;851
"JP";"1";7;851
"JP";"12";0;851
"JP";"14";0;851
"JP";"25";0;851
"JP";"30";0;851
"US";"1";0;851
"US";"12";0;851
"US";"14";3,5;851
"US";"25";3,5;851
"US";"30";0;851
"DE";"10";0;852
"DE";"12";1,5;852
"DE";"17";0;852
"DE";"30";1,5;852
"DE";"33";0;852
"DE";"6";0;852
"JP";"10";0;852
"JP";"12";0;852
"JP";"17";0;852
"JP";"30";0;852
"JP";"33";6;852
"JP";"6";0;852
"US";"10";0;852
"US";"12";0;852
"US";"17";6;852
"US";"30";0;852
"US";"33";0;852
"US";"6";0;852
"DE";"1";0;853
"DE";"12";1,75;853
"DE";"28";0;853
"DE";"30";1,75;853
"JP";"1";0;853
"JP";"12";0;853
"JP";"28";3,5;853
"JP";"30";0;853
"US";"1";3,5;853
"US";"12";0;853
"US";"28";1,75;853
"US";"30";0;853
"DE";"12";1,75;854
"DE";"18";0;854
"DE";"27";0;854
"DE";"30";1,75;854
"JP";"12";0;854
"JP";"18";0;854
"JP";"27";3,5;854
"JP";"30";0;854
"US";"12";0;854
"US";"18";3,5;854
"US";"27";1,75;854
"US";"30";0;854
"DE";"1";0;855
"DE";"12";1,75;855
"DE";"29";0;855
"DE";"30";1,75;855
"DE";"31";0;855
"JP";"1";0;855
"JP";"12";0;855
"JP";"29";0;855
"JP";"30";0;855
"JP";"31";7;855
"US";"1";3,5;855
"US";"12";0;855
"US";"29";3,5;855
"US";"30";0;855
"US";"31";0;855
"DE";"12";1,75;856
"DE";"14";0;856
"DE";"27";0;856
"DE";"30";1,75;856
"DE";"32";0;856
"JP";"12";0;856
"JP";"14";0;856
"JP";"27";7;856
"JP";"30";0;856
"JP";"32";0;856
"US";"12";0;856
"US";"14";3,5;856
"US";"27";0;856
"US";"30";0;856
"US";"32";3,5;856
"DE";"12";1,75;857
"DE";"26";0;857
"DE";"30";1,75;857
"DE";"31";0;857
"DE";"6";0;857
"JP";"12";0;857
"JP";"26";7;857
"JP";"30";0;857
"JP";"31";0;857
"JP";"6";0;857
"US";"12";0;857
"US";"26";0;857
"US";"30";0;857
"US";"31";3,5;857
"US";"6";3,5;857
"DE";"1";0;858
"DE";"12";1,5;858
"DE";"14";0;858
"DE";"17";0;858
"DE";"23";0;858
"DE";"24";0;858
"DE";"30";1,5;858
"DE";"9";0;858
"JP";"1";0;858
"JP";"12";0;858
"JP";"14";0;858
"JP";"17";0;858
"JP";"23";0;858
"JP";"24";0;858
"JP";"30";0;858
"JP";"9";6;858
"US";"1";6;858
"US";"12";0;858
"US";"14";0;858
"US";"17";0;858
"US";"23";0;858
"US";"24";0;858
"US";"30";0;858
"US";"9";0;858
"DE";"12";1,25;859
"DE";"18";0;859
"DE";"2";0;859
"DE";"3";0;859
"DE";"30";1,25;859
"DE";"6";0;859
"DE";"8";0;859
"JP";"12";0;859
"JP";"18";0;859
"JP";"2";0;859
"JP";"3";0;859
"JP";"30";0;859
"JP";"6";0;859
"JP";"8";0;859
"US";"12";0;859
"US";"18";5;859
"US";"2";0;859
"US";"3";0;859
"US";"30";0;859
"US";"6";0;859
"US";"8";0;859
"DE";"1";0;860
"DE";"12";1,75;860
"DE";"29";0;860
"DE";"30";1,75;860
"DE";"35";0;860
"JP";"1";7;860
"JP";"12";0;860
"JP";"29";0;860
"JP";"30";0;860
"JP";"35";0;860
"US";"1";0;860
"US";"12";0;860
"US";"29";3,5;860
"US";"30";0;860
"US";"35";3,5;860
"DE";"10";0;861
"DE";"12";1,5;861
"DE";"30";1,5;861
"DE";"5";0;861
"DE";"9";0;861
"JP";"10";0;861
"JP";"12";0;861
"JP";"30";0;861
"JP";"5";6;861
"JP";"9";0;861
"US";"10";0;861
"US";"12";0;861
"US";"30";0;861
"US";"5";0;861
"US";"9";6;861
"DE";"1";0;862
"DE";"12";1,25;862
"DE";"2";0;862
"DE";"20";0;862
"DE";"25";0;862
"DE";"30";1,25;862
"DE";"33";0;862
"JP";"1";0;862
"JP";"12";0;862
"JP";"2";0;862
"JP";"20";5;862
"JP";"25";0;862
"JP";"30";0;862
"JP";"33";0;862
"US";"1";0;862
"US";"12";0;862
"US";"2";0;862
"US";"20";0;862
"US";"25";0;862
"US";"30";0;862
"US";"33";0;862
"DE";"1";0;863
"DE";"12";1,75;863
"DE";"19";0;863
"DE";"23";0;863
"DE";"30";1,75;863
"JP";"1";7;863
"JP";"12";0;863
"JP";"19";0;863
"JP";"23";0;863
"JP";"30";0;863
"US";"1";0;863
"US";"12";0;863
"US";"19";3,5;863
"US";"23";3,5;863
"US";"30";0;863
"DE";"12";1,75;864
"DE";"27";0;864
"DE";"30";1,75;864
"DE";"35";0;864
"DE";"6";0;864
"JP";"12";0;864
"JP";"27";0;864
"JP";"30";0;864
"JP";"35";0;864
"JP";"6";7;864
"US";"12";0;864
"US";"27";3,5;864
"US";"30";0;864
"US";"35";3,5;864
"US";"6";0;864
"DE";"12";1,75;865
"DE";"27";0;865
"DE";"30";1,75;865
"DE";"32";0;865
"DE";"33";0;865
"JP";"12";0;865
"JP";"27";0;865
"JP";"30";0;865
"JP";"32";0;865
"JP";"33";7;865
"US";"12";0;865
"US";"27";3,5;865
"US";"30";0;865
"US";"32";3,5;865
"US";"33";0;865
"DE";"1";0;866
"DE";"12";1,5;866
"DE";"23";0;866
"DE";"25";0;866
"DE";"30";1,5;866
"DE";"35";0;866
"JP";"1";0;866
"JP";"12";0;866
"JP";"23";0;866
"JP";"25";6;866
"JP";"30";0;866
"JP";"35";0;866
"US";"1";0;866
"US";"12";0;866
"US";"23";0;866
"US";"25";0;866
"US";"30";0;866
"US";"35";6;866
"DE";"12";1,75;867
"DE";"26";0;867
"DE";"30";1,75;867
"DE";"32";0;867
"DE";"34";0;867
"JP";"12";0;867
"JP";"26";0;867
"JP";"30";0;867
"JP";"32";0;867
"JP";"34";7;867
"US";"12";0;867
"US";"26";3,5;867
"US";"30";0;867
"US";"32";3,5;867
"US";"34";0;867
"DE";"10";0;868
"DE";"12";1,75;868
"DE";"14";0;868
"DE";"27";0;868
"DE";"30";1,75;868
"JP";"10";7;868
"JP";"12";0;868
"JP";"14";0;868
"JP";"27";0;868
"JP";"30";0;868
"US";"10";0;868
"US";"12";0;868
"US";"14";3,5;868
"US";"27";3,5;868
"US";"30";0;868
"DE";"10";0;869
"DE";"12";1,75;869
"DE";"13";0;869
"DE";"30";1,75;869
"JP";"10";3,5;869
"JP";"12";0;869
"JP";"13";0;869
"JP";"30";0;869
"US";"10";1,75;869
"US";"12";0;869
"US";"13";3,5;869
"US";"30";0;869
"DE";"1";0;870
"DE";"12";1,25;870
"DE";"21";0;870
"DE";"26";0;870
"DE";"30";1,25;870
"DE";"35";0;870
"JP";"1";5;870
"JP";"12";0;870
"JP";"21";0;870
"JP";"26";0;870
"JP";"30";0;870
"JP";"35";0;870
"US";"1";0;870
"US";"12";0;870
"US";"21";0;870
"US";"26";0;870
"US";"30";0;870
"US";"35";0;870
"DE";"12";1,75;871
"DE";"2";0;871
"DE";"30";1,75;871
"DE";"33";0;871
"DE";"35";0;871
"JP";"12";0;871
"JP";"2";7;871
"JP";"30";0;871
"JP";"33";0;871
"JP";"35";0;871
"US";"12";0;871
"US";"2";0;871
"US";"30";0;871
"US";"33";3,5;871
"US";"35";3,5;871
"DE";"10";0;872
"DE";"12";1,75;872
"DE";"19";0;872
"DE";"25";0;872
"DE";"30";1,75;872
"JP";"10";7;872
"JP";"12";0;872
"JP";"19";0;872
"JP";"25";0;872
"JP";"30";0;872
"US";"10";0;872
"US";"12";0;872
"US";"19";3,5;872
"US";"25";3,5;872
"US";"30";0;872
"DE";"1";0;873
"DE";"12";1,75;873
"DE";"25";0;873
"DE";"30";1,75;873
"DE";"32";0;873
"JP";"1";0;873
"JP";"12";0;873
"JP";"25";7;873
"JP";"30";0;873
"JP";"32";0;873
"US";"1";3,5;873
"US";"12";0;873
"US";"25";0;873
"US";"30";0;873
"US";"32";3,5;873
"DE";"1";0;874
"DE";"12";1,75;874
"DE";"26";0;874
"DE";"30";1,75;874
"DE";"32";0;874
"JP";"1";7;874
"JP";"12";0;874
"JP";"26";0;874
"JP";"30";0;874
"JP";"32";0;874
"US";"1";0;874
"US";"12";0;874
"US";"26";3,5;874
"US";"30";0;874
"US";"32";3,5;874
"DE";"1";0;875
"DE";"12";1,5;875
"DE";"19";0;875
"DE";"3";0;875
"DE";"30";1,5;875
"DE";"5";0;875
"JP";"1";6;875
"JP";"12";0;875
"JP";"19";0;875
"JP";"3";0;875
"JP";"30";0;875
"JP";"5";0;875
"US";"1";0;875
"US";"12";0;875
"US";"19";6;875
"US";"3";0;875
"US";"30";0;875
"US";"5";0;875
"DE";"1";0;876
"DE";"12";1,5;876
"DE";"19";0;876
"DE";"30";1,5;876
"DE";"32";0;876
"DE";"35";0;876
"JP";"1";6;876
"JP";"12";0;876
"JP";"19";0;876
"JP";"30";0;876
"JP";"32";0;876
"JP";"35";0;876
"US";"1";0;876
"US";"12";0;876
"US";"19";0;876
"US";"30";0;876
"US";"32";6;876
"US";"35";0;876
"DE";"1";0;877
"DE";"12";1,5;877
"DE";"17";0;877
"DE";"20";0;877
"DE";"30";1,5;877
"DE";"33";0;877
"DE";"8";0;877
"JP";"1";0;877
"JP";"12";0;877
"JP";"17";0;877
"JP";"20";0;877
"JP";"30";0;877
"JP";"33";0;877
"JP";"8";0;877
"US";"1";0;877
"US";"12";0;877
"US";"17";3;877
"US";"20";0;877
"US";"30";0;877
"US";"33";3;877
"US";"8";0;877
"DE";"1";0;878
"DE";"10";0;878
"DE";"12";1,5;878
"DE";"20";0;878
"DE";"27";0;878
"DE";"30";1,5;878
"JP";"1";6;878
"JP";"10";0;878
"JP";"12";0;878
"JP";"20";0;878
"JP";"27";0;878
"JP";"30";0;878
"US";"1";0;878
"US";"10";0;878
"US";"12";0;878
"US";"20";6;878
"US";"27";0;878
"US";"30";0;878
"DE";"1";0;879
"DE";"12";1,75;879
"DE";"30";1,75;879
"DE";"34";0;879
"DE";"35";0;879
"JP";"1";0;879
"JP";"12";0;879
"JP";"30";0;879
"JP";"34";7;879
"JP";"35";0;879
"US";"1";3,5;879
"US";"12";0;879
"US";"30";0;879
"US";"34";0;879
"US";"35";3,5;879
"DE";"12";1,25;880
"DE";"14";0;880
"DE";"16";0;880
"DE";"17";0;880
"DE";"24";0;880
"DE";"27";0;880
"DE";"30";1,25;880
"DE";"32";0;880
"JP";"12";0;880
"JP";"14";0;880
"JP";"16";0;880
"JP";"17";0;880
"JP";"24";0;880
"JP";"27";0;880
"JP";"30";0;880
"JP";"32";0;880
"US";"12";0;880
"US";"14";0;880
"US";"16";0;880
"US";"17";5;880
"US";"24";0;880
"US";"27";0;880
"US";"30";0;880
"US";"32";0;880
"DE";"10";0;881
"DE";"12";1,75;881
"DE";"23";0;881
"DE";"28";0;881
"DE";"30";1,75;881
"JP";"10";0;881
"JP";"12";0;881
"JP";"23";7;881
"JP";"28";0;881
"JP";"30";0;881
"US";"10";3,5;881
"US";"12";0;881
"US";"23";0;881
"US";"28";3,5;881
"US";"30";0;881
"DE";"10";0;882
"DE";"11";0;882
"DE";"12";1,5;882
"DE";"16";0;882
"DE";"26";0;882
"DE";"30";1,5;882
"JP";"10";0;882
"JP";"11";0;882
"JP";"12";0;882
"JP";"16";0;882
"JP";"26";6;882
"JP";"30";0;882
"US";"10";0;882
"US";"11";0;882
"US";"12";0;882
"US";"16";6;882
"US";"26";0;882
"US";"30";0;882
"DE";"12";1,5;883
"DE";"27";0;883
"DE";"28";0;883
"DE";"29";0;883
"DE";"30";1,5;883
"DE";"31";0;883
"DE";"32";0;883
"JP";"12";0;883
"JP";"27";0;883
"JP";"28";6;883
"JP";"29";0;883
"JP";"30";0;883
"JP";"31";0;883
"JP";"32";0;883
"US";"12";0;883
"US";"27";0;883
"US";"28";0;883
"US";"29";6;883
"US";"30";0;883
"US";"31";0;883
"US";"32";0;883
"DE";"1";0;884
"DE";"12";1,75;884
"DE";"17";0;884
"DE";"29";0;884
"DE";"30";1,75;884
"JP";"1";0;884
"JP";"12";0;884
"JP";"17";0;884
"JP";"29";7;884
"JP";"30";0;884
"US";"1";0;884
"US";"12";0;884
"US";"17";3,5;884
"US";"29";0;884
"US";"30";0;884
"DE";"12";1,5;885
"DE";"25";0;885
"DE";"26";0;885
"DE";"28";0;885
"DE";"30";1;885
"DE";"5";0;885
"JP";"12";0;885
"JP";"25";0;885
"JP";"26";0;885
"JP";"28";0;885
"JP";"30";0;885
"JP";"5";0;885
"US";"12";0;885
"US";"25";0;885
"US";"26";0;885
"US";"28";0;885
"US";"30";1;885
"US";"5";3;885
"DE";"10";0;886
"DE";"12";1,25;886
"DE";"19";0;886
"DE";"30";1,25;886
"DE";"32";0;886
"DE";"8";0;886
"DE";"9";0;886
"JP";"10";0;886
"JP";"12";0;886
"JP";"19";0;886
"JP";"30";0;886
"JP";"32";0;886
"JP";"8";0;886
"JP";"9";0;886
"US";"10";0;886
"US";"12";0;886
"US";"19";0;886
"US";"30";0;886
"US";"32";0;886
"US";"8";5;886
"US";"9";0;886
"DE";"1";0;887
"DE";"10";0;887
"DE";"12";1,25;887
"DE";"13";0;887
"DE";"28";0;887
"DE";"3";0;887
"DE";"30";1,25;887
"DE";"6";0;887
"JP";"1";0;887
"JP";"10";0;887
"JP";"12";0;887
"JP";"13";0;887
"JP";"28";0;887
"JP";"3";0;887
"JP";"30";0;887
"JP";"6";0;887
"US";"1";0;887
"US";"10";0;887
"US";"12";0;887
"US";"13";5;887
"US";"28";0;887
"US";"3";0;887
"US";"30";0;887
"US";"6";0;887
"DE";"12";1,75;888
"DE";"15";0;888
"DE";"25";0;888
"DE";"28";0;888
"DE";"30";1,75;888
"JP";"12";0;888
"JP";"15";7;888
"JP";"25";0;888
"JP";"28";0;888
"JP";"30";0;888
"US";"12";0;888
"US";"15";0;888
"US";"25";3,5;888
"US";"28";3,5;888
"US";"30";0;888
"DE";"12";1,75;889
"DE";"29";0;889
"DE";"30";1,75;889
"DE";"32";0;889
"DE";"6";0;889
"JP";"12";0;889
"JP";"29";0;889
"JP";"30";0;889
"JP";"32";0;889
"JP";"6";7;889
"US";"12";0;889
"US";"29";3,5;889
"US";"30";0;889
"US";"32";3,5;889
"US";"6";0;889
"DE";"12";1,75;890
"DE";"17";0;890
"DE";"29";0;890
"DE";"30";1,75;890
"DE";"9";0;890
"JP";"12";0;890
"JP";"17";0;890
"JP";"29";0;890
"JP";"30";0;890
"JP";"9";7;890
"US";"12";0;890
"US";"17";3,5;890
"US";"29";3,5;890
"US";"30";0;890
"US";"9";0;890
"DE";"1";0;891
"DE";"12";1,75;891
"DE";"17";0;891
"DE";"26";0;891
"DE";"30";1,75;891
"JP";"1";0;891
"JP";"12";0;891
"JP";"17";7;891
"JP";"26";0;891
"JP";"30";0;891
"US";"1";3,5;891
"US";"12";0;891
"US";"17";0;891
"US";"26";3,5;891
"US";"30";0;891
"DE";"1";0;892
"DE";"12";0,833333333333333;892
"DE";"30";1,25;892
"DE";"31";0;892
"DE";"34";0;892
"DE";"35";0;892
"JP";"1";0;892
"JP";"12";0;892
"JP";"30";0;892
"JP";"31";0;892
"JP";"34";0;892
"JP";"35";0;892
"US";"1";0;892
"US";"12";1,66666666666667;892
"US";"30";0;892
"US";"31";0;892
"US";"34";0;892
"US";"35";0;892
"DE";"12";1,25;893
"DE";"21";0;893
"DE";"28";0;893
"DE";"29";0;893
"DE";"30";1,25;893
"DE";"6";0;893
"JP";"12";0;893
"JP";"21";0;893
"JP";"28";0;893
"JP";"29";0;893
"JP";"30";0;893
"JP";"6";0;893
"US";"12";0;893
"US";"21";5;893
"US";"28";0;893
"US";"29";0;893
"US";"30";0;893
"US";"6";0;893
"DE";"12";1,5;894
"DE";"25";0;894
"DE";"29";0;894
"DE";"30";1,5;894
"DE";"31";0;894
"JP";"12";0;894
"JP";"25";0;894
"JP";"29";0;894
"JP";"30";0;894
"JP";"31";0;894
"US";"12";0;894
"US";"25";0;894
"US";"29";3;894
"US";"30";0;894
"US";"31";3;894
"DE";"10";0;895
"DE";"11";0;895
"DE";"12";1,5;895
"DE";"28";0;895
"DE";"30";1,5;895
"DE";"33";0;895
"JP";"10";0;895
"JP";"11";0;895
"JP";"12";0;895
"JP";"28";0;895
"JP";"30";0;895
"JP";"33";0;895
"US";"10";3;895
"US";"11";0;895
"US";"12";0;895
"US";"28";0;895
"US";"30";0;895
"US";"33";3;895
"DE";"12";1,5;896
"DE";"14";0;896
"DE";"19";0;896
"DE";"23";0;896
"DE";"30";1,5;896
"DE";"32";0;896
"DE";"6";0;896
"JP";"12";0;896
"JP";"14";0;896
"JP";"19";0;896
"JP";"23";0;896
"JP";"30";0;896
"JP";"32";0;896
"JP";"6";6;896
"US";"12";0;896
"US";"14";0;896
"US";"19";0;896
"US";"23";0;896
"US";"30";0;896
"US";"32";6;896
"US";"6";0;896
"DE";"12";1,5;897
"DE";"27";0;897
"DE";"30";1,5;897
"DE";"34";0;897
"JP";"12";0;897
"JP";"27";6;897
"JP";"30";0;897
"JP";"34";0;897
"US";"12";0;897
"US";"27";0;897
"US";"30";0;897
"US";"34";6;897
"DE";"1";0;898
"DE";"10";0;898
"DE";"12";1;898
"DE";"26";0;898
"DE";"3";0;898
"DE";"30";1;898
"DE";"5";0;898
"DE";"9";0;898
"JP";"1";0;898
"JP";"10";0;898
"JP";"12";0;898
"JP";"26";0;898
"JP";"3";0;898
"JP";"30";0;898
"JP";"5";0;898
"JP";"9";0;898
"US";"1";0;898
