"ctry_code";"techn_field_nr";"RCA";"permutation_number"
"JP";"2";1,125;710
"JP";"21";0;710
"JP";"23";1,125;710
"JP";"27";1,125;710
"JP";"28";1,125;710
"JP";"29";0;710
"JP";"35";1,125;710
"JP";"5";1,125;710
"JP";"6";0;710
"US";"1";0;710
"US";"2";0;710
"US";"21";0;710
"US";"23";0;710
"US";"27";0;710
"US";"28";0;710
"US";"29";0;710
"US";"35";0;710
"US";"5";0;710
"US";"6";0;710
"DE";"1";0;711
"DE";"10";0;711
"DE";"14";0;711
"DE";"16";0;711
"DE";"18";0;711
"DE";"21";0;711
"DE";"23";0;711
"DE";"27";0;711
"DE";"28";0;711
"DE";"29";0;711
"DE";"3";0;711
"DE";"5";0;711
"JP";"1";1;711
"JP";"10";1;711
"JP";"14";0;711
"JP";"16";0;711
"JP";"18";0;711
"JP";"21";0;711
"JP";"23";1;711
"JP";"27";1;711
"JP";"28";1;711
"JP";"29";0;711
"JP";"3";1;711
"JP";"5";0;711
"US";"1";0;711
"US";"10";0;711
"US";"14";0;711
"US";"16";0;711
"US";"18";0;711
"US";"21";0;711
"US";"23";0;711
"US";"27";0;711
"US";"28";0;711
"US";"29";0;711
"US";"3";0;711
"US";"5";0;711
"JP";"1";1,125;712
"JP";"17";1,125;712
"JP";"20";0;712
"JP";"21";1,125;712
"JP";"25";0;712
"JP";"29";0;712
"JP";"31";1,125;712
"JP";"4";1,125;712
"JP";"6";1,125;712
"US";"1";0;712
"US";"17";0;712
"US";"20";0;712
"US";"21";0;712
"US";"25";9;712
"US";"29";0;712
"US";"31";0;712
"US";"4";0;712
"US";"6";0;712
"JP";"1";0;713
"JP";"10";0;713
"JP";"23";0;713
"JP";"24";1;713
"JP";"25";0;713
"JP";"27";1;713
"JP";"29";1;713
"JP";"3";0;713
"JP";"32";1;713
"JP";"34";1;713
"JP";"4";0;713
"JP";"5";0;713
"JP";"6";0;713
"JP";"9";0;713
"US";"1";0;713
"US";"10";0;713
"US";"23";0;713
"US";"24";0;713
"US";"25";0;713
"US";"27";0;713
"US";"29";0;713
"US";"3";0;713
"US";"32";0;713
"US";"34";0;713
"US";"4";0;713
"US";"5";0;713
"US";"6";0;713
"US";"9";0;713
"JP";"1";1;714
"JP";"10";0;714
"JP";"2";0;714
"JP";"20";1;714
"JP";"23";0;714
"JP";"24";0;714
"JP";"28";0;714
"JP";"29";1;714
"JP";"3";1;714
"JP";"34";1;714
"JP";"6";0;714
"JP";"9";1;714
"US";"1";0;714
"US";"10";0;714
"US";"2";0;714
"US";"20";0;714
"US";"23";0;714
"US";"24";0;714
"US";"28";0;714
"US";"29";0;714
"US";"3";0;714
"US";"34";0;714
"US";"6";0;714
"US";"9";0;714
"JP";"1";0,571428571428571;715
"JP";"14";0;715
"JP";"2";1,14285714285714;715
"JP";"23";0;715
"JP";"25";1,14285714285714;715
"JP";"26";1,14285714285714;715
"JP";"29";0;715
"JP";"3";1,14285714285714;715
"JP";"34";1,14285714285714;715
"JP";"4";0;715
"JP";"9";0;715
"US";"1";4;715
"US";"14";0;715
"US";"2";0;715
"US";"23";0;715
"US";"25";0;715
"US";"26";0;715
"US";"29";0;715
"US";"3";0;715
"US";"34";0;715
"US";"4";0;715
"US";"9";0;715
"JP";"1";1,11111111111111;716
"JP";"13";1,11111111111111;716
"JP";"17";0;716
"JP";"19";0;716
"JP";"2";0;716
"JP";"20";1,11111111111111;716
"JP";"23";1,11111111111111;716
"JP";"6";1,11111111111111;716
"JP";"9";0,555555555555555;716
"US";"1";0;716
"US";"13";0;716
"US";"17";0;716
"US";"19";0;716
"US";"2";0;716
"US";"20";0;716
"US";"23";0;716
"US";"6";0;716
"US";"9";5;716
"JP";"14";0;717
"JP";"15";0;717
"JP";"17";1;717
"JP";"19";0;717
"JP";"2";1;717
"JP";"21";1;717
"JP";"25";0;717
"JP";"26";1;717
"JP";"29";1;717
"JP";"8";0;717
"JP";"9";1;717
"US";"14";0;717
"US";"15";0;717
"US";"17";0;717
"US";"19";0;717
"US";"2";0;717
"US";"21";0;717
"US";"25";0;717
"US";"26";0;717
"US";"29";0;717
"US";"8";0;717
"US";"9";0;717
"JP";"10";1,11111111111111;718
"JP";"17";1,11111111111111;718
"JP";"23";0;718
"JP";"26";1,11111111111111;718
"JP";"27";1,11111111111111;718
"JP";"28";0;718
"JP";"30";1,11111111111111;718
"JP";"8";1,11111111111111;718
"JP";"9";1,11111111111111;718
"US";"10";0;718
"US";"17";0;718
"US";"23";10;718
"US";"26";0;718
"US";"27";0;718
"US";"28";0;718
"US";"30";0;718
"US";"8";0;718
"US";"9";0;718
"JP";"1";0;719
"JP";"2";0;719
"JP";"25";1,125;719
"JP";"26";1,125;719
"JP";"28";1,125;719
"JP";"30";0,5625;719
"JP";"5";1,125;719
"JP";"8";0;719
"US";"1";0;719
"US";"2";0;719
"US";"25";0;719
"US";"26";0;719
"US";"28";0;719
"US";"30";4,5;719
"US";"5";0;719
"US";"8";0;719
"JP";"14";1,16666666666667;720
"JP";"17";0;720
"JP";"20";0;720
"JP";"21";0;720
"JP";"24";1,16666666666667;720
"JP";"25";1,16666666666667;720
"JP";"29";1,16666666666667;720
"JP";"3";0;720
"JP";"30";0;720
"JP";"35";0;720
"JP";"4";0;720
"JP";"5";1,16666666666667;720
"US";"14";0;720
"US";"17";0;720
"US";"20";0;720
"US";"21";0;720
"US";"24";0;720
"US";"25";0;720
"US";"29";0;720
"US";"3";0;720
"US";"30";0;720
"US";"35";7;720
"US";"4";0;720
"US";"5";0;720
"JP";"12";1,14285714285714;721
"JP";"14";0;721
"JP";"19";0;721
"JP";"2";1,14285714285714;721
"JP";"20";0;721
"JP";"24";0;721
"JP";"25";1,14285714285714;721
"JP";"32";1,14285714285714;721
"JP";"33";1,14285714285714;721
"JP";"9";1,14285714285714;721
"US";"12";0;721
"US";"14";0;721
"US";"19";8;721
"US";"2";0;721
"US";"20";0;721
"US";"24";0;721
"US";"25";0;721
"US";"32";0;721
"US";"33";0;721
"US";"9";0;721
"JP";"12";1,14285714285714;722
"JP";"13";0;722
"JP";"17";0;722
"JP";"18";0;722
"JP";"19";0;722
"JP";"23";0;722
"JP";"25";1,14285714285714;722
"JP";"28";1,14285714285714;722
"JP";"29";0;722
"JP";"3";1,14285714285714;722
"JP";"5";1,14285714285714;722
"JP";"6";1,14285714285714;722
"JP";"8";1,14285714285714;722
"US";"12";0;722
"US";"13";8;722
"US";"17";0;722
"US";"18";0;722
"US";"19";0;722
"US";"23";0;722
"US";"25";0;722
"US";"28";0;722
"US";"29";0;722
"US";"3";0;722
"US";"5";0;722
"US";"6";0;722
"US";"8";0;722
"JP";"1";0,777777777777778;723
"JP";"10";0;723
"JP";"2";1,16666666666667;723
"JP";"20";0;723
"JP";"25";0;723
"JP";"27";0;723
"JP";"28";1,16666666666667;723
"JP";"3";0;723
"JP";"31";1,16666666666667;723
"JP";"5";0;723
"JP";"6";1,16666666666667;723
"JP";"9";0;723
"US";"1";2,33333333333333;723
"US";"10";0;723
"US";"2";0;723
"US";"20";0;723
"US";"25";0;723
"US";"27";0;723
"US";"28";0;723
"US";"3";0;723
"US";"31";0;723
"US";"5";0;723
"US";"6";0;723
"US";"9";0;723
"JP";"1";1,11111111111111;724
"JP";"25";1,11111111111111;724
"JP";"28";1,11111111111111;724
"JP";"29";1,11111111111111;724
"JP";"32";1,11111111111111;724
"JP";"35";1,11111111111111;724
"JP";"6";1,11111111111111;724
"JP";"8";0;724
"JP";"9";0,555555555555555;724
"US";"1";0;724
"US";"25";0;724
"US";"28";0;724
"US";"29";0;724
"US";"32";0;724
"US";"35";0;724
"US";"6";0;724
"US";"8";0;724
"US";"9";5;724
"JP";"1";1;725
"JP";"17";0;725
"JP";"20";1;725
"JP";"21";0;725
"JP";"23";1;725
"JP";"27";1;725
"JP";"28";1;725
"JP";"29";0;725
"JP";"3";0;725
"JP";"30";1;725
"JP";"34";0;725
"JP";"6";1;725
"JP";"8";0;725
"US";"1";0;725
"US";"17";0;725
"US";"20";0;725
"US";"21";0;725
"US";"23";0;725
"US";"27";0;725
"US";"28";0;725
"US";"29";0;725
"US";"3";0;725
"US";"30";0;725
"US";"34";0;725
"US";"6";0;725
"US";"8";0;725
"JP";"1";1,16666666666667;726
"JP";"14";1,16666666666667;726
"JP";"16";0;726
"JP";"2";0;726
"JP";"20";0;726
"JP";"21";0;726
"JP";"23";0;726
"JP";"24";0;726
"JP";"26";1,16666666666667;726
"JP";"29";0;726
"JP";"35";0;726
"JP";"5";1,16666666666667;726
"JP";"9";1,16666666666667;726
"US";"1";0;726
"US";"14";0;726
"US";"16";0;726
"US";"2";7;726
"US";"20";0;726
"US";"21";0;726
"US";"23";0;726
"US";"24";0;726
"US";"26";0;726
"US";"29";0;726
"US";"35";0;726
"US";"5";0;726
"US";"9";0;726
"JP";"10";0;727
"JP";"2";0;727
"JP";"25";0;727
"JP";"26";1;727
"JP";"27";1;727
"JP";"28";1;727
"JP";"3";0;727
"JP";"30";0;727
"JP";"32";1;727
"JP";"33";1;727
"JP";"5";0;727
"JP";"9";0;727
"US";"10";0;727
"US";"2";0;727
"US";"25";0;727
"US";"26";0;727
"US";"27";0;727
"US";"28";0;727
"US";"3";0;727
"US";"30";0;727
"US";"32";0;727
"US";"33";0;727
"US";"5";0;727
"US";"9";0;727
"JP";"1";1,125;728
"JP";"10";1,125;728
"JP";"11";0;728
"JP";"14";0;728
"JP";"19";1,125;728
"JP";"2";1,125;728
"JP";"20";0;728
"JP";"31";0;728
"JP";"9";1,125;728
"US";"1";0;728
"US";"10";0;728
"US";"11";0;728
"US";"14";9;728
"US";"19";0;728
"US";"2";0;728
"US";"20";0;728
"US";"31";0;728
"US";"9";0;728
"JP";"1";0,55;729
"JP";"17";1,1;729
"JP";"21";1,1;729
"JP";"28";1,1;729
"JP";"30";1,1;729
"JP";"32";1,1;729
"JP";"33";0;729
"JP";"35";1,1;729
"US";"1";5,5;729
"US";"17";0;729
"US";"21";0;729
"US";"28";0;729
"US";"30";0;729
"US";"32";0;729
"US";"33";0;729
"US";"35";0;729
"JP";"1";0;730
"JP";"10";0;730
"JP";"17";0;730
"JP";"19";1,14285714285714;730
"JP";"2";0;730
"JP";"20";1,14285714285714;730
"JP";"25";1,14285714285714;730
"JP";"26";1,14285714285714;730
"JP";"28";1,14285714285714;730
"JP";"29";0;730
"JP";"31";0;730
"JP";"32";1,14285714285714;730
"JP";"6";1,14285714285714;730
"US";"1";8;730
"US";"10";0;730
"US";"17";0;730
"US";"19";0;730
"US";"2";0;730
"US";"20";0;730
"US";"25";0;730
"US";"26";0;730
"US";"28";0;730
"US";"29";0;730
"US";"31";0;730
"US";"32";0;730
"US";"6";0;730
"JP";"1";0;731
"JP";"10";0;731
"JP";"2";1,125;731
"JP";"20";0;731
"JP";"23";1,125;731
"JP";"26";0;731
"JP";"27";1,125;731
"JP";"28";0;731
"JP";"32";1,125;731
"JP";"5";1,125;731
"JP";"8";0;731
"US";"1";0;731
"US";"10";9;731
"US";"2";0;731
"US";"20";0;731
"US";"23";0;731
"US";"26";0;731
"US";"27";0;731
"US";"28";0;731
"US";"32";0;731
"US";"5";0;731
"US";"8";0;731
"JP";"1";1,14285714285714;732
"JP";"10";1,14285714285714;732
"JP";"12";1,14285714285714;732
"JP";"14";1,14285714285714;732
"JP";"18";1,14285714285714;732
"JP";"2";0;732
"JP";"20";0;732
"JP";"23";0;732
"JP";"3";1,14285714285714;732
"JP";"5";0;732
"JP";"8";0;732
"JP";"9";0;732
"US";"1";0;732
"US";"10";0;732
"US";"12";0;732
"US";"14";0;732
"US";"18";0;732
"US";"2";0;732
"US";"20";8;732
"US";"23";0;732
"US";"3";0;732
"US";"5";0;732
"US";"8";0;732
"US";"9";0;732
"JP";"14";0;733
"JP";"17";1;733
"JP";"19";1;733
"JP";"2";0;733
"JP";"28";0;733
"JP";"29";1;733
"JP";"30";0;733
"JP";"32";1;733
"JP";"34";1;733
"JP";"8";0;733
"JP";"9";0;733
"US";"14";0;733
"US";"17";0;733
"US";"19";0;733
"US";"2";0;733
"US";"28";0;733
"US";"29";0;733
"US";"30";0;733
"US";"32";0;733
"US";"34";0;733
"US";"8";0;733
"US";"9";0;733
"JP";"1";1,125;734
"JP";"10";1,125;734
"JP";"13";0;734
"JP";"14";0;734
"JP";"28";1,125;734
"JP";"29";0;734
"JP";"3";1,125;734
"JP";"30";1,125;734
"JP";"32";1,125;734
"JP";"35";1,125;734
"JP";"6";0;734
"US";"1";0;734
"US";"10";0;734
"US";"13";0;734
"US";"14";9;734
"US";"28";0;734
"US";"29";0;734
"US";"3";0;734
"US";"30";0;734
"US";"32";0;734
"US";"35";0;734
"US";"6";0;734
"CA";"10";0;735
"CA";"12";0;735
"CA";"20";0;735
"CA";"21";0;735
"CA";"24";0;735
"CA";"25";0;735
"CA";"27";0;735
"CA";"29";0;735
"CA";"32";0;735
"CA";"35";0;735
"CA";"8";0;735
"CA";"9";0;735
"JP";"10";1;735
"JP";"12";0;735
"JP";"20";0;735
"JP";"21";1;735
"JP";"24";1;735
"JP";"25";0;735
"JP";"27";1;735
"JP";"29";1;735
"JP";"32";0;735
"JP";"35";0;735
"JP";"8";1;735
"JP";"9";1;735
"US";"10";0;735
"US";"12";0;735
"US";"20";0;735
"US";"21";0;735
"US";"24";0;735
"US";"25";0;735
"US";"27";0;735
"US";"29";0;735
"US";"32";0;735
"US";"35";0;735
"US";"8";0;735
"US";"9";0;735
"JP";"1";0;736
"JP";"10";1,125;736
"JP";"14";1,125;736
"JP";"2";1,125;736
"JP";"20";1,125;736
"JP";"21";0;736
"JP";"29";0;736
"JP";"30";1,125;736
"JP";"35";0;736
"JP";"8";1,125;736
"JP";"9";0;736
"US";"1";0;736
"US";"10";0;736
"US";"14";0;736
"US";"2";0;736
"US";"20";0;736
"US";"21";0;736
"US";"29";0;736
"US";"30";0;736
"US";"35";9;736
"US";"8";0;736
"US";"9";0;736
"JP";"1";0;737
"JP";"14";1,16666666666667;737
"JP";"19";0;737
"JP";"2";1,16666666666667;737
"JP";"20";0;737
"JP";"23";0;737
"JP";"24";1,16666666666667;737
"JP";"27";1,16666666666667;737
"JP";"3";0;737
"JP";"4";0;737
"JP";"9";1,16666666666667;737
"US";"1";0;737
"US";"14";0;737
"US";"19";0;737
"US";"2";0;737
"US";"20";0;737
"US";"23";7;737
"US";"24";0;737
"US";"27";0;737
"US";"3";0;737
"US";"4";0;737
"US";"9";0;737
"JP";"1";1,14285714285714;738
"JP";"10";0;738
"JP";"17";0;738
"JP";"19";0;738
"JP";"2";0;738
"JP";"20";1,14285714285714;738
"JP";"27";0;738
"JP";"30";1,14285714285714;738
"JP";"32";0;738
"JP";"6";1,14285714285714;738
"JP";"9";1,14285714285714;738
"US";"1";0;738
"US";"10";0;738
"US";"17";0;738
"US";"19";0;738
"US";"2";8;738
"US";"20";0;738
"US";"27";0;738
"US";"30";0;738
"US";"32";0;738
"US";"6";0;738
"US";"9";0;738
"JP";"1";1,11111111111111;739
"JP";"13";0;739
"JP";"14";1,11111111111111;739
"JP";"19";1,11111111111111;739
"JP";"25";1,11111111111111;739
"JP";"26";1,11111111111111;739
"JP";"27";1,11111111111111;739
"JP";"32";0;739
"JP";"33";0;739
"JP";"9";1,11111111111111;739
"US";"1";0;739
"US";"13";0;739
"US";"14";0;739
"US";"19";0;739
"US";"25";0;739
"US";"26";0;739
"US";"27";0;739
"US";"32";0;739
"US";"33";10;739
"US";"9";0;739
"JP";"1";1,16666666666667;740
"JP";"17";0;740
"JP";"19";0;740
"JP";"2";1,16666666666667;740
"JP";"20";0;740
"JP";"23";0;740
"JP";"25";1,16666666666667;740
"JP";"27";1,16666666666667;740
"JP";"28";1,16666666666667;740
"JP";"30";0;740
"JP";"31";0;740
"JP";"6";0;740
"JP";"8";0;740
"US";"1";0;740
"US";"17";7;740
"US";"19";0;740
"US";"2";0;740
"US";"20";0;740
"US";"23";0;740
"US";"25";0;740
"US";"27";0;740
"US";"28";0;740
"US";"30";0;740
"US";"31";0;740
"US";"6";0;740
"US";"8";0;740
"JP";"1";1,14285714285714;741
"JP";"17";0;741
"JP";"19";1,14285714285714;741
"JP";"2";0;741
"JP";"25";0;741
"JP";"26";0;741
"JP";"27";0;741
"JP";"34";1,14285714285714;741
"JP";"6";0;741
"JP";"8";1,14285714285714;741
"US";"1";0;741
"US";"17";0;741
"US";"19";0;741
"US";"2";0;741
"US";"25";0;741
"US";"26";0;741
"US";"27";8;741
"US";"34";0;741
"US";"6";0;741
"US";"8";0;741
"JP";"1";1,11111111111111;742
"JP";"10";1,11111111111111;742
"JP";"12";1,11111111111111;742
"JP";"14";1,11111111111111;742
"JP";"2";1,11111111111111;742
"JP";"25";1,11111111111111;742
"JP";"31";0;742
"JP";"4";0;742
"JP";"9";1,11111111111111;742
"US";"1";0;742
"US";"10";0;742
"US";"12";0;742
"US";"14";0;742
"US";"2";0;742
"US";"25";0;742
"US";"31";10;742
"US";"4";0;742
"US";"9";0;742
"JP";"1";1,11111111111111;743
"JP";"10";1,11111111111111;743
"JP";"2";1,11111111111111;743
"JP";"20";0;743
"JP";"21";0;743
"JP";"29";1,11111111111111;743
"JP";"3";0;743
"JP";"34";1,11111111111111;743
"JP";"35";1,11111111111111;743
"JP";"5";1,11111111111111;743
"US";"1";0;743
"US";"10";0;743
"US";"2";0;743
"US";"20";0;743
"US";"21";0;743
"US";"29";0;743
"US";"3";10;743
"US";"34";0;743
"US";"35";0;743
"US";"5";0;743
"JP";"13";1,11111111111111;744
"JP";"2";1,11111111111111;744
"JP";"20";1,11111111111111;744
"JP";"26";1,11111111111111;744
"JP";"27";1,11111111111111;744
"JP";"35";0;744
"JP";"6";1,11111111111111;744
"JP";"9";1,11111111111111;744
"US";"13";0;744
"US";"2";0;744
"US";"20";0;744
"US";"26";0;744
"US";"27";0;744
"US";"35";10;744
"US";"6";0;744
"US";"9";0;744
"JP";"1";0;745
"JP";"10";0;745
"JP";"14";0;745
"JP";"16";1;745
"JP";"19";0;745
"JP";"2";0;745
"JP";"20";0;745
"JP";"27";1;745
"JP";"28";0;745
"JP";"3";1;745
"JP";"31";1;745
"JP";"34";0;745
"JP";"35";0;745
"JP";"6";1;745
"JP";"8";0;745
"US";"1";0;745
"US";"10";0;745
"US";"14";0;745
"US";"16";0;745
"US";"19";0;745
"US";"2";0;745
"US";"20";0;745
"US";"27";0;745
"US";"28";0;745
"US";"3";0;745
"US";"31";0;745
"US";"34";0;745
"US";"35";0;745
"US";"6";0;745
"US";"8";0;745
"JP";"17";1,11111111111111;746
"JP";"19";1,11111111111111;746
"JP";"2";1,11111111111111;746
"JP";"21";1,11111111111111;746
"JP";"26";1,11111111111111;746
"JP";"29";0;746
"JP";"32";1,11111111111111;746
"JP";"33";0;746
"JP";"6";1,11111111111111;746
"JP";"8";1,11111111111111;746
"US";"17";0;746
"US";"19";0;746
"US";"2";0;746
"US";"21";0;746
"US";"26";0;746
"US";"29";0;746
"US";"32";0;746
"US";"33";10;746
"US";"6";0;746
"US";"8";0;746
"JP";"10";1,11111111111111;747
"JP";"14";0;747
"JP";"17";1,11111111111111;747
"JP";"2";1,11111111111111;747
"JP";"23";1,11111111111111;747
"JP";"25";0;747
"JP";"26";0;747
"JP";"35";1,11111111111111;747
"JP";"5";1,11111111111111;747
"JP";"8";1,11111111111111;747
"US";"10";0;747
"US";"14";10;747
"US";"17";0;747
"US";"2";0;747
"US";"23";0;747
"US";"25";0;747
"US";"26";0;747
"US";"35";0;747
"US";"5";0;747
"US";"8";0;747
"JP";"1";1;748
"JP";"10";0;748
"JP";"12";0;748
"JP";"2";1;748
"JP";"23";0;748
"JP";"31";1;748
"JP";"32";1;748
"JP";"5";0;748
"JP";"6";1;748
"JP";"9";1;748
"US";"1";0;748
"US";"10";0;748
"US";"12";0;748
"US";"2";0;748
"US";"23";0;748
"US";"31";0;748
"US";"32";0;748
"US";"5";0;748
"US";"6";0;748
"US";"9";0;748
"JP";"1";0,777777777777778;749
"JP";"10";0;749
"JP";"12";0;749
"JP";"17";0;749
"JP";"20";0;749
"JP";"26";1,16666666666667;749
"JP";"27";1,16666666666667;749
"JP";"30";0;749
"JP";"31";1,16666666666667;749
"JP";"4";0;749
"JP";"6";0;749
"JP";"9";1,16666666666667;749
"US";"1";2,33333333333333;749
"US";"10";0;749
"US";"12";0;749
"US";"17";0;749
"US";"20";0;749
"US";"26";0;749
"US";"27";0;749
"US";"30";0;749
"US";"31";0;749
"US";"4";0;749
"US";"6";0;749
"US";"9";0;749
"JP";"1";1,14285714285714;750
"JP";"12";0;750
"JP";"2";0;750
"JP";"25";1,14285714285714;750
"JP";"26";1,14285714285714;750
"JP";"30";1,14285714285714;750
"JP";"34";0;750
"JP";"35";1,14285714285714;750
"JP";"6";0;750
"JP";"8";1,14285714285714;750
"US";"1";0;750
"US";"12";0;750
"US";"2";0;750
"US";"25";0;750
"US";"26";0;750
"US";"30";0;750
"US";"34";8;750
"US";"35";0;750
"US";"6";0;750
"US";"8";0;750
"JP";"10";0;751
"JP";"12";1,2;751
"JP";"13";0;751
"JP";"18";1,2;751
"JP";"21";0;751
"JP";"24";0;751
"JP";"26";1,2;751
"JP";"28";0;751
"JP";"29";0;751
"JP";"30";1,2;751
"JP";"34";0;751
"JP";"5";0;751
"JP";"6";1,2;751
"JP";"8";0;751
"JP";"9";0;751
"US";"10";0;751
"US";"12";0;751
"US";"13";6;751
"US";"18";0;751
"US";"21";0;751
"US";"24";0;751
"US";"26";0;751
"US";"28";0;751
"US";"29";0;751
"US";"30";0;751
"US";"34";0;751
"US";"5";0;751
"US";"6";0;751
"US";"8";0;751
"US";"9";0;751
"JP";"1";1,11111111111111;752
"JP";"14";0;752
"JP";"2";1,11111111111111;752
"JP";"20";1,11111111111111;752
"JP";"26";1,11111111111111;752
"JP";"3";1,11111111111111;752
"JP";"33";1,11111111111111;752
"JP";"9";1,11111111111111;752
"US";"1";0;752
"US";"14";10;752
"US";"2";0;752
"US";"20";0;752
"US";"26";0;752
"US";"3";0;752
"US";"33";0;752
"US";"9";0;752
"JP";"13";0;753
"JP";"2";0;753
"JP";"21";0;753
"JP";"26";1,125;753
"JP";"27";1,125;753
"JP";"33";1,125;753
"JP";"35";1,125;753
"JP";"6";1,125;753
"JP";"9";1,125;753
"US";"13";9;753
"US";"2";0;753
"US";"21";0;753
"US";"26";0;753
"US";"27";0;753
"US";"33";0;753
"US";"35";0;753
"US";"6";0;753
"US";"9";0;753
"JP";"10";0;754
"JP";"12";1;754
"JP";"2";1;754
"JP";"20";1;754
"JP";"25";1;754
"JP";"3";0;754
"JP";"30";0;754
"JP";"32";1;754
"JP";"5";1;754
"JP";"6";1;754
"US";"10";0;754
"US";"12";0;754
"US";"2";0;754
"US";"20";0;754
"US";"25";0;754
"US";"3";0;754
"US";"30";0;754
"US";"32";0;754
"US";"5";0;754
"US";"6";0;754
"JP";"1";0;755
"JP";"10";0;755
"JP";"12";0;755
"JP";"14";0;755
"JP";"19";0;755
"JP";"20";1;755
"JP";"23";0;755
"JP";"28";1;755
"JP";"32";1;755
"JP";"33";1;755
"JP";"35";1;755
"JP";"6";1;755
"US";"1";0;755
"US";"10";0;755
"US";"12";0;755
"US";"14";0;755
"US";"19";0;755
"US";"20";0;755
"US";"23";0;755
"US";"28";0;755
"US";"32";0;755
"US";"33";0;755
"US";"35";0;755
"US";"6";0;755
"JP";"1";1,16666666666667;756
"JP";"10";1,16666666666667;756
"JP";"14";0;756
"JP";"15";0;756
"JP";"16";0;756
"JP";"2";0;756
"JP";"25";1,16666666666667;756
"JP";"31";0;756
"JP";"5";1,16666666666667;756
"JP";"8";0;756
"JP";"9";0;756
"US";"1";0;756
"US";"10";0;756
"US";"14";7;756
"US";"15";0;756
"US";"16";0;756
"US";"2";0;756
"US";"25";0;756
"US";"31";0;756
"US";"5";0;756
"US";"8";0;756
"US";"9";0;756
"JP";"1";1,16666666666667;757
"JP";"17";0;757
"JP";"2";1,16666666666667;757
"JP";"21";1,16666666666667;757
"JP";"24";0;757
"JP";"25";0;757
"JP";"29";0;757
"JP";"3";1,16666666666667;757
"JP";"30";0;757
"JP";"34";0;757
"JP";"35";1,16666666666667;757
"US";"1";0;757
"US";"17";0;757
"US";"2";0;757
"US";"21";0;757
"US";"24";0;757
"US";"25";0;757
"US";"29";7;757
"US";"3";0;757
"US";"30";0;757
"US";"34";0;757
"US";"35";0;757
"JP";"1";1,16666666666667;758
"JP";"10";1,16666666666667;758
"JP";"13";0;758
"JP";"2";1,16666666666667;758
"JP";"23";1,16666666666667;758
"JP";"29";0;758
"JP";"30";0;758
"JP";"32";0;758
"JP";"33";0;758
"JP";"35";1,16666666666667;758
"JP";"9";0;758
"US";"1";0;758
"US";"10";0;758
"US";"13";0;758
"US";"2";0;758
"US";"23";0;758
"US";"29";0;758
"US";"30";7;758
"US";"32";0;758
"US";"33";0;758
"US";"35";0;758
"US";"9";0;758
"JP";"10";0;759
"JP";"13";0;759
"JP";"17";0;759
"JP";"19";1,16666666666667;759
"JP";"2";1,16666666666667;759
"JP";"20";0;759
"JP";"25";0;759
"JP";"26";0;759
"JP";"29";1,16666666666667;759
"JP";"3";0;759
"JP";"35";1,16666666666667;759
"JP";"9";1,16666666666667;759
"US";"10";0;759
"US";"13";0;759
"US";"17";0;759
"US";"19";0;759
"US";"2";0;759
"US";"20";0;759
"US";"25";7;759
"US";"26";0;759
"US";"29";0;759
"US";"3";0;759
"US";"35";0;759
"US";"9";0;759
"JP";"1";0;760
"JP";"10";1,14285714285714;760
"JP";"11";0;760
"JP";"2";1,14285714285714;760
"JP";"20";1,14285714285714;760
"JP";"23";0;760
"JP";"24";0;760
"JP";"25";1,14285714285714;760
"JP";"26";1,14285714285714;760
"JP";"3";0;760
"JP";"8";0;760
"JP";"9";1,14285714285714;760
"US";"1";0;760
"US";"10";0;760
"US";"11";8;760
"US";"2";0;760
"US";"20";0;760
"US";"23";0;760
"US";"24";0;760
"US";"25";0;760
"US";"26";0;760
"US";"3";0;760
"US";"8";0;760
"US";"9";0;760
"JP";"10";1,16666666666667;761
"JP";"12";0;761
"JP";"17";0;761
"JP";"2";1,16666666666667;761
"JP";"23";1,16666666666667;761
"JP";"25";0;761
"JP";"3";0;761
"JP";"30";0;761
"JP";"31";1,16666666666667;761
"JP";"33";0;761
"JP";"35";0;761
"JP";"4";0;761
"JP";"9";1,16666666666667;761
"US";"10";0;761
"US";"12";0;761
"US";"17";0;761
"US";"2";0;761
"US";"23";0;761
"US";"25";0;761
"US";"3";0;761
"US";"30";7;761
"US";"31";0;761
"US";"33";0;761
"US";"35";0;761
"US";"4";0;761
"US";"9";0;761
"JP";"1";1,125;762
"JP";"21";1,125;762
"JP";"23";1,125;762
"JP";"25";0;762
"JP";"26";1,125;762
"JP";"27";0;762
"JP";"29";1,125;762
"JP";"34";0;762
"JP";"5";1,125;762
"JP";"9";1,125;762
"US";"1";0;762
"US";"21";0;762
"US";"23";0;762
"US";"25";0;762
"US";"26";0;762
"US";"27";9;762
"US";"29";0;762
"US";"34";0;762
"US";"5";0;762
"US";"9";0;762
"JP";"1";1;763
"JP";"10";0;763
"JP";"11";0;763
"JP";"17";1;763
"JP";"2";0;763
"JP";"20";0;763
"JP";"25";1;763
"JP";"26";1;763
"JP";"30";1;763
"JP";"9";1;763
"US";"1";0;763
"US";"10";0;763
"US";"11";0;763
"US";"17";0;763
"US";"2";0;763
"US";"20";0;763
"US";"25";0;763
"US";"26";0;763
"US";"30";0;763
"US";"9";0;763
"JP";"1";1;764
"JP";"17";0;764
"JP";"2";1;764
"JP";"21";0;764
"JP";"29";1;764
"JP";"31";1;764
"JP";"32";0;764
"JP";"35";1;764
"JP";"5";0;764
"JP";"6";0;764
